,,,,date,round,day,venue,result,GF,GA,opponent,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,time
ENG-Premier League,2122,Manchester Utd,2021-09-25 Manchester Utd-Aston Villa,2021-09-25,Matchweek 6,Sat,Home,L,0,1,Aston Villa,3,1,2,66.7,0,0.9,-0.1,0,0,0,0,2,3,66.7,19,2,15.8,28.6,5,0.0,20.0,18,0,0.0,1,18.5,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-02 Manchester Utd-Everton,2021-10-02,Matchweek 7,Sat,Home,D,1,1,Everton,2,1,1,50.0,0,1.0,0.0,0,0,0,0,0,1,0.0,12,1,8.3,25.3,7,0.0,20.7,11,0,0.0,2,20.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-16 Leicester City-Manchester Utd,2021-10-16,Matchweek 8,Sat,Away,L,2,4,Leicester City,11,4,7,63.6,0,3.7,-0.3,0,0,0,0,2,8,25.0,20,6,30.0,31.7,12,16.7,25.4,7,0,0.0,0,15.0,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-10-24 Manchester Utd-Liverpool,2021-10-24,Matchweek 9,Sun,Home,L,0,5,Liverpool,8,5,3,37.5,0,4.4,-0.6,0,0,0,0,2,6,33.3,13,3,23.1,31.5,8,37.5,30.5,8,1,12.5,1,14.0,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-30 Tottenham-Manchester Utd,2021-10-30,Matchweek 10,Sat,Away,W,3,0,Tottenham,0,0,0,,1,0.0,0.0,0,0,0,0,3,10,30.0,20,3,30.0,31.3,6,66.7,46.3,20,1,5.0,1,18.7,17:30:00
ENG-Premier League,2122,Manchester Utd,2021-11-06 Manchester Utd-Manchester City,2021-11-06,Matchweek 11,Sat,Home,L,0,2,Manchester City,5,2,4,60.0,0,0.5,-0.5,0,0,0,0,3,9,33.3,9,2,33.3,37.2,11,54.5,48.2,15,0,0.0,0,7.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-11-20 Watford-Manchester Utd,2021-11-20,Matchweek 12,Sat,Away,L,1,4,Watford,7,4,2,42.9,0,2.6,-1.4,1,0,1,0,3,10,30.0,16,2,31.3,30.3,11,45.5,38.1,15,0,0.0,1,17.0,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-11-28 Chelsea-Manchester Utd,2021-11-28,Matchweek 13,Sun,Away,D,1,1,Chelsea,6,1,5,100.0,0,2.4,1.4,1,1,0,0,3,18,16.7,15,2,53.3,41.5,14,71.4,50.6,31,0,0.0,2,15.0,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-12-02 Manchester Utd-Arsenal,2021-12-02,Matchweek 14,Thu,Home,W,3,2,Arsenal,7,2,5,71.4,0,1.7,-0.3,0,0,0,0,4,10,40.0,14,2,42.9,38.3,7,57.1,41.9,16,0,0.0,0,18.0,20:15:00
ENG-Premier League,2122,Manchester Utd,2021-12-05 Manchester Utd-Crystal Palace,2021-12-05,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,2,0,2,100.0,1,1.0,1.0,0,0,0,0,5,5,100.0,15,4,33.3,28.8,4,0.0,15.5,12,0,0.0,0,1.0,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-12-11 Norwich City-Manchester Utd,2021-12-11,Matchweek 16,Sat,Away,W,1,0,Norwich City,5,0,5,100.0,1,0.8,0.8,0,0,0,0,3,6,50.0,17,8,23.5,21.9,6,33.3,31.3,21,1,4.8,0,7.0,17:30:00
ENG-Premier League,2122,Manchester Utd,2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27,Matchweek 19,Mon,Away,D,1,1,Newcastle Utd,8,1,7,87.5,0,2.3,1.3,0,0,0,0,2,8,25.0,13,3,15.4,26.3,7,85.7,58.7,8,1,12.5,0,7.0,20:00:00
ENG-Premier League,2122,Manchester Utd,2021-12-30 Manchester Utd-Burnley,2021-12-30,Matchweek 20,Thu,Home,W,3,1,Burnley,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,4,23,17.4,21,3,71.4,49.2,8,100.0,64.0,16,0,0.0,0,5.0,20:15:00
ENG-Premier League,2122,Manchester Utd,2022-01-03 Manchester Utd-Wolves,2022-01-03,Matchweek 21,Mon,Home,L,0,1,Wolves,6,1,5,83.3,0,1.1,0.1,0,0,0,0,8,16,50.0,19,5,42.1,37.8,13,61.5,48.2,16,1,6.3,2,17.7,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-01-15 Aston Villa-Manchester Utd,2022-01-15,Matchweek 22,Sat,Away,D,2,2,Aston Villa,9,2,7,77.8,0,2.2,0.2,0,0,0,0,2,9,22.2,17,4,41.2,37.9,7,28.6,29.6,16,0,0.0,0,6.0,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-01-19 Brentford-Manchester Utd,2022-01-19,Matchweek 17,Wed,Away,W,3,1,Brentford,9,1,8,88.9,0,3.2,2.2,0,0,0,0,5,18,27.8,22,5,63.6,40.5,4,100.0,51.8,16,0,0.0,0,4.0,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-01-22 Manchester Utd-West Ham,2022-01-22,Matchweek 23,Sat,Home,W,1,0,West Ham,1,0,1,100.0,1,0.0,0.0,0,0,0,0,2,6,33.3,18,3,27.8,28.7,7,14.3,24.4,10,0,0.0,0,10.0,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-08 Burnley-Manchester Utd,2022-02-08,Matchweek 24,Tue,Away,D,1,1,Burnley,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,4,12,33.3,16,4,43.8,38.9,6,83.3,54.3,11,0,0.0,0,7.5,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-12 Manchester Utd-Southampton,2022-02-12,Matchweek 25,Sat,Home,D,1,1,Southampton,4,1,3,75.0,0,1.3,0.3,0,0,0,0,1,5,20.0,18,2,22.2,33.7,9,11.1,19.4,5,0,0.0,2,23.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-02-15 Manchester Utd-Brighton,2022-02-15,Matchweek 18,Tue,Home,W,2,0,Brighton,3,0,3,100.0,1,0.5,0.5,0,0,0,0,2,8,25.0,18,4,27.8,29.3,10,30.0,30.2,13,0,0.0,1,22.0,20:15:00
ENG-Premier League,2122,Manchester Utd,2022-02-20 Leeds United-Manchester Utd,2022-02-20,Matchweek 26,Sun,Away,W,4,2,Leeds United,6,2,4,66.7,0,2.2,0.2,0,0,0,0,1,11,9.1,18,5,33.3,32.4,7,71.4,50.3,9,0,0.0,0,,14:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-26 Manchester Utd-Watford,2022-02-26,Matchweek 27,Sat,Home,D,0,0,Watford,2,0,2,100.0,1,0.4,0.4,0,0,0,0,0,0,,9,2,0.0,20.9,5,0.0,13.8,5,0,0.0,1,19.0,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-03-06 Manchester City-Manchester Utd,2022-03-06,Matchweek 28,Sun,Away,L,1,4,Manchester City,10,4,6,60.0,0,2.9,-1.1,0,0,0,0,6,9,66.7,15,2,20.0,23.2,11,54.5,32.5,16,0,0.0,0,,16:30:00
ENG-Premier League,2122,Manchester Utd,2022-03-12 Manchester Utd-Tottenham,2022-03-12,Matchweek 29,Sat,Home,W,3,2,Tottenham,2,2,1,50.0,0,1.0,0.0,1,1,0,0,6,16,37.5,16,3,50.0,36.8,10,80.0,50.8,18,2,11.1,2,12.0,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-02 Manchester Utd-Leicester City,2022-04-02,Matchweek 31,Sat,Home,D,1,1,Leicester City,3,1,2,66.7,0,1.0,0.0,0,0,0,0,2,8,25.0,20,1,25.0,30.9,10,30.0,27.2,12,0,0.0,0,,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-09 Everton-Manchester Utd,2022-04-09,Matchweek 32,Sat,Away,L,0,1,Everton,3,1,2,66.7,0,0.1,-0.9,0,0,0,0,1,4,25.0,22,7,18.2,22.8,7,0.0,15.6,9,0,0.0,0,5.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-16 Manchester Utd-Norwich City,2022-04-16,Matchweek 33,Sat,Home,W,3,2,Norwich City,4,2,2,50.0,0,1.4,-0.6,0,0,0,0,1,4,25.0,16,7,12.5,25.0,7,28.6,30.0,15,0,0.0,1,23.0,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-04-19 Liverpool-Manchester Utd,2022-04-19,Matchweek 30,Tue,Away,L,0,4,Liverpool,5,4,1,20.0,0,2.0,-2.0,0,0,0,0,3,12,25.0,19,5,42.1,34.6,5,80.0,55.0,14,0,0.0,1,13.0,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-04-23 Arsenal-Manchester Utd,2022-04-23,Matchweek 34,Sat,Away,L,1,3,Arsenal,7,3,4,71.4,0,2.7,-0.3,1,1,0,0,1,4,25.0,13,2,15.4,27.4,7,28.6,28.4,9,0,0.0,0,19.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-28 Manchester Utd-Chelsea,2022-04-28,Matchweek 37,Thu,Home,D,1,1,Chelsea,6,1,5,83.3,0,1.7,0.7,0,0,0,0,6,18,33.3,18,2,55.6,41.3,10,80.0,55.2,25,0,0.0,0,,19:45:00
ENG-Premier League,2122,Manchester Utd,2022-05-02 Manchester Utd-Brentford,2022-05-02,Matchweek 35,Mon,Home,W,3,0,Brentford,4,0,4,100.0,1,0.3,0.3,0,0,0,0,1,11,9.1,23,6,30.4,31.0,8,50.0,41.5,21,0,0.0,0,2.0,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-05-07 Brighton-Manchester Utd,2022-05-07,Matchweek 36,Sat,Away,L,0,4,Brighton,5,4,1,20.0,0,2.4,-1.6,0,0,0,0,2,6,33.3,15,2,26.7,26.3,7,28.6,32.6,15,0,0.0,2,16.0,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-05-22 Crystal Palace-Manchester Utd,2022-05-22,Matchweek 38,Sun,Away,L,0,1,Crystal Palace,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,1,2,50.0,16,4,12.5,20.3,4,0.0,11.3,8,0,0.0,2,14.0,16:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-15 Newcastle Utd-West Ham,2021-08-15,Matchweek 1,Sun,Home,L,2,4,West Ham,8,4,3,50.0,0,3.2,-0.8,1,0,1,0,3,7,42.9,17,4,11.8,24.2,10,50.0,39.9,13,0,0.0,0,,14:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-21 Aston Villa-Newcastle Utd,2021-08-21,Matchweek 2,Sat,Away,L,0,2,Aston Villa,2,2,0,50.0,0,1.5,-0.5,1,1,0,0,0,14,0.0,18,3,38.9,30.9,11,63.6,46.0,12,0,0.0,0,14.5,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-28 Newcastle Utd-Southampton,2021-08-28,Matchweek 3,Sat,Home,D,2,2,Southampton,6,2,4,83.3,0,2.1,0.1,1,1,0,0,8,18,44.4,14,4,50.0,41.1,13,84.6,55.7,16,2,12.5,0,3.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-11 Manchester Utd-Newcastle Utd,2021-09-11,Matchweek 4,Sat,Away,L,1,4,Manchester Utd,6,4,2,33.3,0,2.1,-1.9,0,0,0,0,12,27,44.4,30,0,80.0,48.8,11,27.3,31.8,14,1,7.1,0,6.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-17 Newcastle Utd-Leeds United,2021-09-17,Matchweek 5,Fri,Home,D,1,1,Leeds United,9,1,8,88.9,0,0.9,-0.1,0,0,0,0,11,21,52.4,21,5,57.1,45.4,10,90.0,62.9,17,0,0.0,0,12.0,20:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-25 Watford-Newcastle Utd,2021-09-25,Matchweek 6,Sat,Away,D,1,1,Watford,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,11,22,50.0,18,1,77.8,49.2,9,88.9,61.3,12,0,0.0,0,,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-02 Wolves-Newcastle Utd,2021-10-02,Matchweek 7,Sat,Away,L,1,2,Wolves,3,2,1,33.3,0,1.4,-0.6,0,0,0,0,4,10,40.0,20,3,45.0,32.5,4,25.0,28.5,1,0,0.0,0,9.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-17 Newcastle Utd-Tottenham,2021-10-17,Matchweek 8,Sun,Home,L,2,3,Tottenham,4,3,1,25.0,0,1.6,-1.4,0,0,0,0,11,21,52.4,29,5,72.4,45.6,5,0.0,14.4,20,1,5.0,2,12.8,16:30:00
ENG-Premier League,2122,Newcastle Utd,2021-10-23 Crystal Palace-Newcastle Utd,2021-10-23,Matchweek 9,Sat,Away,D,1,1,Crystal Palace,3,1,2,66.7,0,0.9,-0.1,0,0,0,0,13,29,44.8,20,1,90.0,55.8,12,91.7,65.9,20,1,5.0,1,10.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-30 Newcastle Utd-Chelsea,2021-10-30,Matchweek 10,Sat,Home,L,0,3,Chelsea,6,3,3,66.7,0,1.7,-1.3,1,1,0,0,14,38,36.8,36,3,77.8,49.5,11,90.9,64.9,15,2,13.3,1,15.8,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-11-06 Brighton-Newcastle Utd,2021-11-06,Matchweek 11,Sat,Away,D,1,1,Brighton,5,1,4,100.0,0,1.4,0.4,1,1,0,0,3,8,37.5,25,9,20.0,32.0,6,50.0,44.3,11,1,9.1,0,4.0,17:30:00
ENG-Premier League,2122,Newcastle Utd,2021-11-20 Newcastle Utd-Brentford,2021-11-20,Matchweek 12,Sat,Home,D,3,3,Brentford,3,3,1,0.0,0,0.8,-1.2,0,0,0,0,5,14,35.7,18,1,44.4,44.8,6,100.0,64.3,10,0,0.0,0,4.8,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-11-27 Arsenal-Newcastle Utd,2021-11-27,Matchweek 13,Sat,Away,L,0,2,Arsenal,6,2,4,66.7,0,2.2,0.2,0,0,0,0,5,20,25.0,31,8,38.7,35.2,12,66.7,46.9,12,1,8.3,0,6.7,12:30:00
ENG-Premier League,2122,Newcastle Utd,2021-11-30 Newcastle Utd-Norwich City,2021-11-30,Matchweek 14,Tue,Home,D,1,1,Norwich City,6,1,5,83.3,0,1.3,0.3,0,0,0,0,7,25,28.0,25,4,52.0,40.4,13,92.3,60.8,20,1,5.0,0,6.0,19:30:00
ENG-Premier League,2122,Newcastle Utd,2021-12-04 Newcastle Utd-Burnley,2021-12-04,Matchweek 15,Sat,Home,W,1,0,Burnley,1,0,1,100.0,1,0.2,0.2,0,0,0,0,10,25,40.0,21,0,57.1,42.1,13,100.0,65.2,12,1,8.3,2,14.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-12 Leicester City-Newcastle Utd,2021-12-12,Matchweek 16,Sun,Away,L,0,4,Leicester City,5,4,1,40.0,0,3.0,-1.0,1,1,0,0,2,10,20.0,23,3,17.4,27.2,9,66.7,48.9,8,1,12.5,0,10.8,14:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-16 Liverpool-Newcastle Utd,2021-12-16,Matchweek 17,Thu,Away,L,1,3,Liverpool,8,3,5,62.5,0,3.1,0.1,0,0,0,0,7,32,21.9,27,2,66.7,48.7,14,100.0,62.6,17,1,5.9,1,11.4,20:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-19 Newcastle Utd-Manchester City,2021-12-19,Matchweek 18,Sun,Home,L,0,4,Manchester City,7,4,3,42.9,0,3.2,-0.8,0,0,0,0,12,17,70.6,29,7,31.0,30.0,8,100.0,65.8,10,1,10.0,0,8.0,14:15:00
ENG-Premier League,2122,Newcastle Utd,2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27,Matchweek 19,Mon,Home,D,1,1,Manchester Utd,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,8,24,33.3,20,3,60.0,42.3,12,100.0,62.3,14,1,7.1,2,21.3,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-01-15 Newcastle Utd-Watford,2022-01-15,Matchweek 22,Sat,Home,D,1,1,Watford,5,1,4,80.0,0,0.6,-0.4,0,0,0,0,7,11,63.6,23,5,26.1,26.3,6,83.3,53.7,14,0,0.0,1,22.0,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-01-22 Leeds United-Newcastle Utd,2022-01-22,Matchweek 23,Sat,Away,W,1,0,Leeds United,4,0,4,100.0,1,1.5,1.5,0,0,0,0,14,25,56.0,24,5,66.7,46.0,9,100.0,61.9,18,1,5.6,0,7.5,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-02-08 Newcastle Utd-Everton,2022-02-08,Matchweek 24,Tue,Home,W,3,1,Everton,2,1,2,50.0,0,0.2,0.2,0,0,0,0,10,17,58.8,13,2,53.8,35.5,11,90.9,58.5,10,0,0.0,0,,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-02-13 Newcastle Utd-Aston Villa,2022-02-13,Matchweek 25,Sun,Home,W,1,0,Aston Villa,1,0,1,100.0,1,0.0,0.0,0,0,0,0,15,25,60.0,23,2,65.2,43.2,10,100.0,61.9,14,0,0.0,2,23.0,14:00:00
ENG-Premier League,2122,Newcastle Utd,2022-02-19 West Ham-Newcastle Utd,2022-02-19,Matchweek 26,Sat,Away,D,1,1,West Ham,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,8,16,50.0,32,4,31.3,33.5,6,100.0,62.0,12,1,8.3,0,7.0,12:30:00
ENG-Premier League,2122,Newcastle Utd,2022-02-26 Brentford-Newcastle Utd,2022-02-26,Matchweek 27,Sat,Away,W,2,0,Brentford,1,0,1,100.0,1,0.2,0.2,0,0,0,0,5,7,71.4,13,1,15.4,24.8,7,71.4,46.1,14,0,0.0,0,,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-05 Newcastle Utd-Brighton,2022-03-05,Matchweek 28,Sat,Home,W,2,1,Brighton,4,1,3,75.0,0,1.9,0.9,0,0,0,0,13,30,43.3,27,1,81.5,47.1,8,100.0,64.6,23,1,4.3,0,6.5,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-10 Southampton-Newcastle Utd,2022-03-10,Matchweek 21,Thu,Away,W,2,1,Southampton,5,1,4,80.0,0,1.8,0.8,0,0,0,0,16,19,84.2,25,4,56.0,41.8,5,100.0,65.6,23,0,0.0,0,6.7,19:30:00
ENG-Premier League,2122,Newcastle Utd,2022-03-13 Chelsea-Newcastle Utd,2022-03-13,Matchweek 29,Sun,Away,L,0,1,Chelsea,3,1,2,66.7,0,1.0,0.0,0,0,0,0,10,17,58.8,16,2,56.3,42.8,9,88.9,59.9,12,1,8.3,0,6.5,14:00:00
ENG-Premier League,2122,Newcastle Utd,2022-03-17 Everton-Newcastle Utd,2022-03-17,Matchweek 20,Thu,Away,L,0,1,Everton,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,4,11,36.4,21,4,28.6,31.0,6,83.3,55.8,11,2,18.2,0,8.8,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-04-03 Tottenham-Newcastle Utd,2022-04-03,Matchweek 31,Sun,Away,L,1,5,Tottenham,6,5,1,16.7,0,4.2,-0.8,0,0,0,0,4,12,33.3,25,6,24.0,30.6,11,54.5,43.0,13,1,7.7,0,4.0,16:30:00
ENG-Premier League,2122,Newcastle Utd,2022-04-08 Newcastle Utd-Wolves,2022-04-08,Matchweek 32,Fri,Home,W,1,0,Wolves,2,0,2,100.0,1,0.3,0.3,0,0,0,0,2,12,16.7,17,2,41.2,31.9,5,100.0,62.6,11,2,18.2,1,10.0,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-04-17 Newcastle Utd-Leicester City,2022-04-17,Matchweek 33,Sun,Home,W,2,1,Leicester City,2,1,1,50.0,0,0.2,-0.8,0,0,0,0,5,19,26.3,18,2,72.2,49.1,6,100.0,68.7,11,0,0.0,1,18.3,14:15:00
ENG-Premier League,2122,Newcastle Utd,2022-04-20 Newcastle Utd-Crystal Palace,2022-04-20,Matchweek 30,Wed,Home,W,1,0,Crystal Palace,2,0,2,100.0,1,0.2,0.2,0,0,0,0,7,14,50.0,19,1,42.1,33.8,6,100.0,71.0,15,0,0.0,0,,19:45:00
ENG-Premier League,2122,Newcastle Utd,2022-04-23 Norwich City-Newcastle Utd,2022-04-23,Matchweek 34,Sat,Away,W,3,0,Norwich City,2,0,2,100.0,1,0.5,0.5,0,0,0,0,4,11,36.4,34,8,11.8,23.2,7,100.0,65.9,9,1,11.1,2,14.2,15:00:00
ENG-Premier League,2122,Newcastle Utd,2022-04-30 Newcastle Utd-Liverpool,2022-04-30,Matchweek 35,Sat,Home,L,0,1,Liverpool,10,1,9,90.0,0,1.7,0.7,0,0,0,0,8,29,27.6,23,3,56.5,40.7,16,100.0,66.3,14,1,7.1,1,12.6,12:30:00
ENG-Premier League,2122,Newcastle Utd,2022-05-08 Manchester City-Newcastle Utd,2022-05-08,Matchweek 36,Sun,Away,L,0,5,Manchester City,9,5,4,44.4,0,4.0,-1.0,0,0,0,0,11,31,35.5,27,2,59.3,39.3,15,100.0,65.1,13,3,23.1,0,7.7,16:30:00
ENG-Premier League,2122,Newcastle Utd,2022-05-16 Newcastle Utd-Arsenal,2022-05-16,Matchweek 37,Mon,Home,W,2,0,Arsenal,2,0,2,100.0,1,0.1,0.1,0,0,0,0,7,11,63.6,19,4,36.8,33.9,4,100.0,63.5,9,0,0.0,1,18.8,20:00:00
ENG-Premier League,2122,Newcastle Utd,2022-05-22 Burnley-Newcastle Utd,2022-05-22,Matchweek 38,Sun,Away,W,2,1,Burnley,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,6,27,22.2,30,3,63.3,42.1,8,100.0,70.6,21,1,4.8,0,6.0,16:00:00
ENG-Premier League,2122,Norwich City,2021-08-14 Norwich City-Liverpool,2021-08-14,Matchweek 1,Sat,Home,L,0,3,Liverpool,6,3,3,50.0,0,1.2,-1.8,0,0,0,0,5,17,29.4,37,5,40.5,32.7,8,25.0,20.6,20,0,0.0,2,21.0,17:30:00
ENG-Premier League,2122,Norwich City,2021-08-21 Manchester City-Norwich City,2021-08-21,Matchweek 2,Sat,Away,L,0,5,Manchester City,4,5,0,-25.0,0,2.7,-1.3,0,0,0,0,3,13,23.1,48,8,22.9,29.5,9,22.2,25.0,18,2,11.1,0,4.5,15:00:00
ENG-Premier League,2122,Norwich City,2021-08-28 Norwich City-Leicester City,2021-08-28,Matchweek 3,Sat,Home,L,1,2,Leicester City,3,2,1,33.3,0,1.6,-0.4,0,0,0,0,5,16,31.3,27,3,44.4,38.1,10,40.0,38.9,18,0,0.0,3,31.7,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-11 Arsenal-Norwich City,2021-09-11,Matchweek 4,Sat,Away,L,0,1,Arsenal,6,1,5,83.3,0,1.5,0.5,0,0,0,0,10,24,41.7,36,3,41.7,34.5,15,60.0,46.2,17,0,0.0,0,11.7,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-18 Norwich City-Watford,2021-09-18,Matchweek 5,Sat,Home,L,1,3,Watford,8,3,5,62.5,0,3.6,0.6,0,0,0,0,2,7,28.6,29,5,24.1,26.3,4,0.0,21.3,17,0,0.0,1,23.0,15:00:00
ENG-Premier League,2122,Norwich City,2021-09-25 Everton-Norwich City,2021-09-25,Matchweek 6,Sat,Away,L,0,2,Everton,4,2,2,75.0,0,1.9,-0.1,1,1,0,0,0,5,0.0,27,8,18.5,32.5,5,0.0,19.8,14,0,0.0,0,5.0,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-02 Burnley-Norwich City,2021-10-02,Matchweek 7,Sat,Away,D,0,0,Burnley,4,0,4,100.0,1,0.6,0.6,0,0,0,0,11,27,40.7,38,7,47.4,38.1,12,75.0,55.2,34,0,0.0,1,13.0,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-16 Norwich City-Brighton,2021-10-16,Matchweek 8,Sat,Home,D,0,0,Brighton,3,0,3,100.0,1,0.3,0.3,0,0,0,0,4,12,33.3,21,7,28.6,33.4,9,66.7,44.7,14,1,7.1,0,10.0,15:00:00
ENG-Premier League,2122,Norwich City,2021-10-23 Chelsea-Norwich City,2021-10-23,Matchweek 9,Sat,Away,L,0,7,Chelsea,13,7,7,53.8,0,4.5,-1.5,1,1,0,0,10,20,50.0,42,12,33.3,33.2,10,60.0,44.7,6,1,16.7,0,5.0,12:30:00
ENG-Premier League,2122,Norwich City,2021-10-31 Norwich City-Leeds United,2021-10-31,Matchweek 10,Sun,Home,L,1,2,Leeds United,5,2,3,60.0,0,0.6,-1.4,0,0,0,0,5,20,25.0,43,6,41.9,38.5,3,66.7,48.0,5,0,0.0,0,12.5,14:00:00
ENG-Premier League,2122,Norwich City,2021-11-06 Brentford-Norwich City,2021-11-06,Matchweek 11,Sat,Away,W,2,1,Brentford,7,1,6,85.7,0,2.6,1.6,0,0,0,0,5,23,21.7,25,5,60.0,44.4,9,88.9,63.3,23,1,4.3,1,13.8,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-20 Norwich City-Southampton,2021-11-20,Matchweek 12,Sat,Home,W,2,1,Southampton,5,1,4,80.0,0,0.8,-0.2,0,0,0,0,9,27,33.3,27,1,66.7,47.1,10,90.0,58.6,19,0,0.0,0,10.3,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-27 Norwich City-Wolves,2021-11-27,Matchweek 13,Sat,Home,D,0,0,Wolves,2,0,2,100.0,1,0.1,0.1,0,0,0,0,4,7,57.1,19,4,21.1,28.4,7,42.9,34.4,8,0,0.0,0,10.8,15:00:00
ENG-Premier League,2122,Norwich City,2021-11-30 Newcastle Utd-Norwich City,2021-11-30,Matchweek 14,Tue,Away,D,1,1,Newcastle Utd,1,1,0,100.0,0,1.0,0.0,1,1,0,0,5,7,71.4,15,3,33.3,32.5,6,33.3,30.2,6,1,16.7,0,17.5,19:30:00
ENG-Premier League,2122,Norwich City,2021-12-05 Tottenham-Norwich City,2021-12-05,Matchweek 15,Sun,Away,L,0,3,Tottenham,7,3,4,57.1,0,1.6,-1.4,0,0,0,0,0,5,0.0,33,7,9.1,28.7,8,25.0,28.3,10,0,0.0,0,7.0,14:00:00
ENG-Premier League,2122,Norwich City,2021-12-11 Norwich City-Manchester Utd,2021-12-11,Matchweek 16,Sat,Home,L,0,1,Manchester Utd,5,1,4,100.0,0,1.4,0.4,1,1,0,0,7,19,36.8,33,5,51.5,39.9,6,33.3,35.5,11,0,0.0,0,5.0,17:30:00
ENG-Premier League,2122,Norwich City,2021-12-14 Norwich City-Aston Villa,2021-12-14,Matchweek 17,Tue,Home,L,0,2,Aston Villa,6,2,4,66.7,0,1.7,-0.3,0,0,0,0,1,4,25.0,23,6,17.4,28.5,3,0.0,18.3,16,0,0.0,0,6.3,19:45:00
ENG-Premier League,2122,Norwich City,2021-12-26 Norwich City-Arsenal,2021-12-26,Matchweek 19,Sun,Home,L,0,5,Arsenal,6,5,1,33.3,0,2.8,-2.2,1,1,0,0,5,19,26.3,30,3,56.7,39.9,7,28.6,32.4,7,0,0.0,6,27.0,15:00:00
ENG-Premier League,2122,Norwich City,2021-12-28 Crystal Palace-Norwich City,2021-12-28,Matchweek 20,Tue,Away,L,0,3,Crystal Palace,6,3,3,66.7,0,2.5,-0.5,1,1,0,0,6,10,60.0,22,4,40.9,35.9,5,20.0,29.4,18,0,0.0,2,19.3,15:00:00
