,,,,date,round,day,venue,result,GF,GA,opponent,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,time
ENG-Premier League,2122,Watford,2021-11-20 Watford-Manchester Utd,2021-11-20,Matchweek 12,Sat,Home,W,4,1,Manchester Utd,4,19,6,31.6,0.21,0.67,15.9,2,0,1,2.7,1.9,0.1,1.3,2.1,15:00:00
ENG-Premier League,2122,Watford,2021-11-28 Leicester City-Watford,2021-11-28,Matchweek 13,Sun,Away,L,2,4,Leicester City,2,16,4,25.0,0.06,0.25,16.4,1,1,1,2.8,2.0,0.13,-0.8,-1.0,14:00:00
ENG-Premier League,2122,Watford,2021-12-01 Watford-Chelsea,2021-12-01,Matchweek 14,Wed,Home,L,1,2,Chelsea,1,14,6,42.9,0.07,0.17,21.4,2,0,0,1.0,1.0,0.07,0.0,0.0,19:30:00
ENG-Premier League,2122,Watford,2021-12-04 Watford-Manchester City,2021-12-04,Matchweek 15,Sat,Home,L,1,3,Manchester City,1,11,4,36.4,0.09,0.25,19.6,1,0,0,0.8,0.8,0.07,0.2,0.2,17:30:00
ENG-Premier League,2122,Watford,2021-12-10 Brentford-Watford,2021-12-10,Matchweek 16,Fri,Away,L,1,2,Brentford,1,6,2,33.3,0.17,0.5,14.9,1,0,0,0.5,0.5,0.08,0.5,0.5,20:00:00
ENG-Premier League,2122,Watford,2021-12-28 Watford-West Ham,2021-12-28,Matchweek 20,Tue,Home,L,1,4,West Ham,1,14,5,35.7,0.07,0.2,15.2,0,0,0,1.6,1.6,0.12,-0.6,-0.6,15:00:00
ENG-Premier League,2122,Watford,2022-01-01 Watford-Tottenham,2022-01-01,Matchweek 21,Sat,Home,L,0,1,Tottenham,0,6,4,66.7,0.0,0.0,19.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3,15:00:00
ENG-Premier League,2122,Watford,2022-01-15 Newcastle Utd-Watford,2022-01-15,Matchweek 22,Sat,Away,D,1,1,Newcastle Utd,1,18,5,27.8,0.06,0.2,19.3,2,0,0,1.4,1.4,0.08,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Watford,2022-01-21 Watford-Norwich City,2022-01-21,Matchweek 23,Fri,Home,L,0,3,Norwich City,0,15,3,20.0,0.0,0.0,19.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2,20:00:00
ENG-Premier League,2122,Watford,2022-02-05 Burnley-Watford,2022-02-05,Matchweek 17,Sat,Away,D,0,0,Burnley,0,11,5,45.5,0.0,0.0,16.3,0,0,0,0.8,0.8,0.07,-0.8,-0.8,18:00:00
ENG-Premier League,2122,Watford,2022-02-08 West Ham-Watford,2022-02-08,Matchweek 24,Tue,Away,L,0,1,West Ham,0,6,1,16.7,0.0,0.0,22.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,19:45:00
ENG-Premier League,2122,Watford,2022-02-12 Watford-Brighton,2022-02-12,Matchweek 25,Sat,Home,L,0,2,Brighton,0,9,1,11.1,0.0,0.0,17.4,1,0,0,0.5,0.5,0.06,-0.5,-0.5,15:00:00
ENG-Premier League,2122,Watford,2022-02-19 Aston Villa-Watford,2022-02-19,Matchweek 26,Sat,Away,W,1,0,Aston Villa,1,8,4,50.0,0.13,0.25,18.1,0,0,0,1.2,1.2,0.15,-0.2,-0.2,15:00:00
ENG-Premier League,2122,Watford,2022-02-23 Watford-Crystal Palace,2022-02-23,Matchweek 18,Wed,Home,L,1,4,Crystal Palace,1,8,1,12.5,0.13,1.0,13.3,0,0,0,1.4,1.4,0.17,-0.4,-0.4,19:30:00
ENG-Premier League,2122,Watford,2022-02-26 Manchester Utd-Watford,2022-02-26,Matchweek 27,Sat,Away,D,0,0,Manchester Utd,0,10,2,20.0,0.0,0.0,21.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,15:00:00
ENG-Premier League,2122,Watford,2022-03-06 Watford-Arsenal,2022-03-06,Matchweek 28,Sun,Home,L,2,3,Arsenal,2,13,7,53.8,0.15,0.29,19.0,2,0,0,1.0,1.0,0.07,1.0,1.0,14:00:00
ENG-Premier League,2122,Watford,2022-03-10 Wolves-Watford,2022-03-10,Matchweek 19,Thu,Away,L,0,4,Wolves,0,9,0,0.0,0.0,,21.8,2,0,0,0.6,0.6,0.07,-0.6,-0.6,19:30:00
ENG-Premier League,2122,Watford,2022-03-13 Southampton-Watford,2022-03-13,Matchweek 29,Sun,Away,W,2,1,Southampton,2,9,5,55.6,0.22,0.4,16.9,0,0,0,1.7,1.7,0.19,0.3,0.3,14:00:00
ENG-Premier League,2122,Watford,2022-04-02 Liverpool-Watford,2022-04-02,Matchweek 31,Sat,Away,L,0,2,Liverpool,0,5,2,40.0,0.0,0.0,15.3,0,0,0,0.6,0.6,0.13,-0.6,-0.6,12:30:00
ENG-Premier League,2122,Watford,2022-04-09 Watford-Leeds United,2022-04-09,Matchweek 32,Sat,Home,L,0,3,Leeds United,0,8,1,12.5,0.0,0.0,26.0,1,0,0,1.1,1.1,0.14,-1.1,-1.1,15:00:00
ENG-Premier League,2122,Watford,2022-04-16 Watford-Brentford,2022-04-16,Matchweek 33,Sat,Home,L,1,2,Brentford,1,18,4,22.2,0.06,0.25,16.3,2,0,0,1.7,1.7,0.11,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Watford,2022-04-23 Manchester City-Watford,2022-04-23,Matchweek 34,Sat,Away,L,1,5,Manchester City,1,5,2,40.0,0.2,0.5,14.5,0,0,0,0.5,0.5,0.1,0.5,0.5,15:00:00
ENG-Premier League,2122,Watford,2022-04-30 Watford-Burnley,2022-04-30,Matchweek 35,Sat,Home,L,1,2,Burnley,0,13,1,7.7,0.0,0.0,15.5,1,0,0,1.0,1.0,0.08,-1.0,-1.0,15:00:00
ENG-Premier League,2122,Watford,2022-05-07 Crystal Palace-Watford,2022-05-07,Matchweek 36,Sat,Away,L,0,1,Crystal Palace,0,6,1,16.7,0.0,0.0,17.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Watford,2022-05-11 Watford-Everton,2022-05-11,Matchweek 30,Wed,Home,D,0,0,Everton,0,6,0,0.0,0.0,,20.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3,19:45:00
ENG-Premier League,2122,Watford,2022-05-15 Watford-Leicester City,2022-05-15,Matchweek 37,Sun,Home,L,1,5,Leicester City,1,13,5,38.5,0.08,0.2,12.4,0,0,0,1.4,1.4,0.11,-0.4,-0.4,14:00:00
ENG-Premier League,2122,Watford,2022-05-22 Chelsea-Watford,2022-05-22,Matchweek 38,Sun,Away,L,1,2,Chelsea,1,8,3,37.5,0.13,0.33,21.9,1,0,0,0.6,0.6,0.08,0.4,0.4,16:00:00
ENG-Premier League,2122,West Ham,2021-08-15 Newcastle Utd-West Ham,2021-08-15,Matchweek 1,Sun,Away,W,4,2,Newcastle Utd,4,17,7,41.2,0.24,0.57,17.1,1,0,1,2.7,2.0,0.12,1.3,2.0,14:00:00
ENG-Premier League,2122,West Ham,2021-08-23 West Ham-Leicester City,2021-08-23,Matchweek 2,Mon,Home,W,4,1,Leicester City,4,19,7,36.8,0.21,0.57,13.9,0,0,0,2.3,2.3,0.12,1.7,1.7,20:00:00
ENG-Premier League,2122,West Ham,2021-08-28 West Ham-Crystal Palace,2021-08-28,Matchweek 3,Sat,Home,D,2,2,Crystal Palace,2,14,4,28.6,0.14,0.5,15.2,0,0,0,1.3,1.3,0.1,0.7,0.7,15:00:00
ENG-Premier League,2122,West Ham,2021-09-11 Southampton-West Ham,2021-09-11,Matchweek 4,Sat,Away,D,0,0,Southampton,0,13,3,23.1,0.0,0.0,20.0,1,0,0,0.7,0.7,0.06,-0.7,-0.7,15:00:00
ENG-Premier League,2122,West Ham,2021-09-19 West Ham-Manchester Utd,2021-09-19,Matchweek 5,Sun,Home,L,1,2,Manchester Utd,1,12,3,25.0,0.08,0.33,22.0,0,0,1,1.6,0.8,0.07,-0.6,0.2,14:00:00
ENG-Premier League,2122,West Ham,2021-09-25 Leeds United-West Ham,2021-09-25,Matchweek 6,Sat,Away,W,2,1,Leeds United,1,20,6,30.0,0.05,0.17,18.2,2,0,0,1.6,1.6,0.08,-0.6,-0.6,15:00:00
ENG-Premier League,2122,West Ham,2021-10-03 West Ham-Brentford,2021-10-03,Matchweek 7,Sun,Home,L,1,2,Brentford,1,18,5,27.8,0.06,0.2,16.7,1,0,0,1.5,1.5,0.09,-0.5,-0.5,14:00:00
ENG-Premier League,2122,West Ham,2021-10-17 Everton-West Ham,2021-10-17,Matchweek 8,Sun,Away,W,1,0,Everton,1,16,4,25.0,0.06,0.25,16.5,0,0,0,1.2,1.2,0.08,-0.2,-0.2,14:00:00
ENG-Premier League,2122,West Ham,2021-10-24 West Ham-Tottenham,2021-10-24,Matchweek 9,Sun,Home,W,1,0,Tottenham,1,13,4,30.8,0.08,0.25,14.8,0,0,0,1.3,1.3,0.1,-0.3,-0.3,14:00:00
ENG-Premier League,2122,West Ham,2021-10-31 Aston Villa-West Ham,2021-10-31,Matchweek 10,Sun,Away,W,4,1,Aston Villa,4,21,8,38.1,0.19,0.5,16.5,3,0,0,2.3,2.3,0.12,1.7,1.7,16:30:00
ENG-Premier League,2122,West Ham,2021-11-07 West Ham-Liverpool,2021-11-07,Matchweek 11,Sun,Home,W,3,2,Liverpool,2,7,3,42.9,0.29,0.67,14.5,0,0,0,1.0,1.0,0.15,1.0,1.0,16:30:00
ENG-Premier League,2122,West Ham,2021-11-20 Wolves-West Ham,2021-11-20,Matchweek 12,Sat,Away,L,0,1,Wolves,0,8,3,37.5,0.0,0.0,20.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,15:00:00
ENG-Premier League,2122,West Ham,2021-11-28 Manchester City-West Ham,2021-11-28,Matchweek 13,Sun,Away,L,1,2,Manchester City,1,5,3,60.0,0.2,0.33,21.4,1,0,0,0.2,0.2,0.04,0.8,0.8,14:00:00
ENG-Premier League,2122,West Ham,2021-12-01 West Ham-Brighton,2021-12-01,Matchweek 14,Wed,Home,D,1,1,Brighton,1,14,5,35.7,0.07,0.2,22.6,0,0,0,1.3,1.3,0.09,-0.3,-0.3,19:30:00
ENG-Premier League,2122,West Ham,2021-12-04 West Ham-Chelsea,2021-12-04,Matchweek 15,Sat,Home,W,3,2,Chelsea,3,10,3,30.0,0.2,0.67,20.1,0,1,1,1.8,1.0,0.1,1.2,1.0,12:30:00
ENG-Premier League,2122,West Ham,2021-12-12 Burnley-West Ham,2021-12-12,Matchweek 16,Sun,Away,D,0,0,Burnley,0,16,3,18.8,0.0,0.0,18.6,0,0,0,0.8,0.8,0.05,-0.8,-0.8,14:00:00
ENG-Premier League,2122,West Ham,2021-12-15 Arsenal-West Ham,2021-12-15,Matchweek 17,Wed,Away,L,0,2,Arsenal,0,7,1,14.3,0.0,0.0,22.3,1,0,0,0.4,0.4,0.05,-0.4,-0.4,20:00:00
ENG-Premier League,2122,West Ham,2021-12-26 West Ham-Southampton,2021-12-26,Matchweek 19,Sun,Home,L,2,3,Southampton,2,11,4,36.4,0.18,0.5,17.2,0,0,0,1.6,1.6,0.15,0.4,0.4,15:00:00
ENG-Premier League,2122,West Ham,2021-12-28 Watford-West Ham,2021-12-28,Matchweek 20,Tue,Away,W,4,1,Watford,4,12,5,41.7,0.25,0.6,16.0,0,1,1,3.6,2.8,0.23,0.4,0.2,15:00:00
ENG-Premier League,2122,West Ham,2022-01-01 Crystal Palace-West Ham,2022-01-01,Matchweek 21,Sat,Away,W,3,2,Crystal Palace,3,9,4,44.4,0.22,0.5,14.5,0,1,1,2.2,1.4,0.15,0.8,0.6,17:30:00
ENG-Premier League,2122,West Ham,2022-01-12 West Ham-Norwich City,2022-01-12,Matchweek 18,Wed,Home,W,2,0,Norwich City,2,13,5,38.5,0.15,0.4,15.1,0,0,0,2.5,2.5,0.19,-0.5,-0.5,19:45:00
ENG-Premier League,2122,West Ham,2022-01-16 West Ham-Leeds United,2022-01-16,Matchweek 22,Sun,Home,L,2,3,Leeds United,2,15,5,33.3,0.13,0.4,12.6,0,0,0,2.4,2.4,0.16,-0.4,-0.4,14:00:00
ENG-Premier League,2122,West Ham,2022-01-22 Manchester Utd-West Ham,2022-01-22,Matchweek 23,Sat,Away,L,0,1,Manchester Utd,0,6,1,16.7,0.0,0.0,17.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,15:00:00
ENG-Premier League,2122,West Ham,2022-02-08 West Ham-Watford,2022-02-08,Matchweek 24,Tue,Home,W,1,0,Watford,1,9,2,22.2,0.11,0.5,13.2,0,0,0,0.8,0.8,0.09,0.2,0.2,19:45:00
ENG-Premier League,2122,West Ham,2022-02-13 Leicester City-West Ham,2022-02-13,Matchweek 25,Sun,Away,D,2,2,Leicester City,2,8,3,37.5,0.25,0.67,16.1,0,0,0,1.1,1.1,0.14,0.9,0.9,16:30:00
ENG-Premier League,2122,West Ham,2022-02-19 West Ham-Newcastle Utd,2022-02-19,Matchweek 26,Sat,Home,D,1,1,Newcastle Utd,1,11,3,27.3,0.09,0.33,14.4,0,0,0,0.6,0.6,0.05,0.4,0.4,12:30:00
ENG-Premier League,2122,West Ham,2022-02-27 West Ham-Wolves,2022-02-27,Matchweek 27,Sun,Home,W,1,0,Wolves,1,13,4,30.8,0.08,0.25,16.7,1,0,0,1.8,1.8,0.14,-0.8,-0.8,14:00:00
ENG-Premier League,2122,West Ham,2022-03-05 Liverpool-West Ham,2022-03-05,Matchweek 28,Sat,Away,L,0,1,Liverpool,0,13,4,30.8,0.0,0.0,14.9,0,0,0,1.3,1.3,0.1,-1.3,-1.3,17:30:00
ENG-Premier League,2122,West Ham,2022-03-13 West Ham-Aston Villa,2022-03-13,Matchweek 29,Sun,Home,W,2,1,Aston Villa,2,11,4,36.4,0.18,0.5,16.3,0,0,0,1.2,1.2,0.12,0.8,0.8,14:00:00
ENG-Premier League,2122,West Ham,2022-03-20 Tottenham-West Ham,2022-03-20,Matchweek 30,Sun,Away,L,1,3,Tottenham,1,6,1,16.7,0.17,1.0,9.1,0,0,0,0.6,0.6,0.1,0.4,0.4,16:30:00
ENG-Premier League,2122,West Ham,2022-04-03 West Ham-Everton,2022-04-03,Matchweek 31,Sun,Home,W,2,1,Everton,2,11,5,45.5,0.18,0.4,19.9,2,0,0,1.2,1.2,0.12,0.8,0.8,14:00:00
ENG-Premier League,2122,West Ham,2022-04-10 Brentford-West Ham,2022-04-10,Matchweek 32,Sun,Away,L,0,2,Brentford,0,5,1,20.0,0.0,0.0,17.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,14:00:00
ENG-Premier League,2122,West Ham,2022-04-17 West Ham-Burnley,2022-04-17,Matchweek 33,Sun,Home,D,1,1,Burnley,1,21,6,28.6,0.05,0.17,14.7,0,0,0,2.2,2.2,0.11,-1.2,-1.2,14:15:00
ENG-Premier League,2122,West Ham,2022-04-24 Chelsea-West Ham,2022-04-24,Matchweek 34,Sun,Away,L,0,1,Chelsea,0,6,2,33.3,0.0,0.0,13.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,14:00:00
ENG-Premier League,2122,West Ham,2022-05-01 West Ham-Arsenal,2022-05-01,Matchweek 35,Sun,Home,L,1,2,Arsenal,1,8,3,37.5,0.13,0.33,14.0,0,0,0,0.5,0.5,0.06,0.5,0.5,16:30:00
ENG-Premier League,2122,West Ham,2022-05-08 Norwich City-West Ham,2022-05-08,Matchweek 36,Sun,Away,W,4,0,Norwich City,4,12,4,33.3,0.25,0.75,14.4,0,1,1,3.0,2.3,0.19,1.0,0.7,14:00:00
ENG-Premier League,2122,West Ham,2022-05-15 West Ham-Manchester City,2022-05-15,Matchweek 37,Sun,Home,D,2,2,Manchester City,2,6,2,33.3,0.33,1.0,13.7,0,0,0,1.1,1.1,0.18,0.9,0.9,14:00:00
ENG-Premier League,2122,West Ham,2022-05-22 Brighton-West Ham,2022-05-22,Matchweek 38,Sun,Away,L,1,3,Brighton,1,7,2,28.6,0.14,0.5,22.0,0,0,0,0.2,0.2,0.03,0.8,0.8,16:00:00
ENG-Premier League,2122,Wolves,2021-08-14 Leicester City-Wolves,2021-08-14,Matchweek 1,Sat,Away,L,0,1,Leicester City,0,17,3,17.6,0.0,0.0,17.9,0,0,0,1.3,1.3,0.08,-1.3,-1.3,15:00:00
ENG-Premier League,2122,Wolves,2021-08-22 Wolves-Tottenham,2021-08-22,Matchweek 2,Sun,Home,L,0,1,Tottenham,0,25,6,24.0,0.0,0.0,20.3,0,0,0,1.7,1.7,0.07,-1.7,-1.7,14:00:00
ENG-Premier League,2122,Wolves,2021-08-29 Wolves-Manchester Utd,2021-08-29,Matchweek 3,Sun,Home,L,0,1,Manchester Utd,0,15,5,33.3,0.0,0.0,15.9,0,0,0,2.1,2.1,0.15,-2.1,-2.1,16:30:00
ENG-Premier League,2122,Wolves,2021-09-11 Watford-Wolves,2021-09-11,Matchweek 4,Sat,Away,W,2,0,Watford,1,14,5,35.7,0.07,0.2,16.4,1,0,0,2.2,2.2,0.17,-1.2,-1.2,15:00:00
ENG-Premier League,2122,Wolves,2021-09-18 Wolves-Brentford,2021-09-18,Matchweek 5,Sat,Home,L,0,2,Brentford,0,11,0,0.0,0.0,,22.8,1,0,0,0.6,0.6,0.06,-0.6,-0.6,12:30:00
ENG-Premier League,2122,Wolves,2021-09-26 Southampton-Wolves,2021-09-26,Matchweek 6,Sun,Away,W,1,0,Southampton,1,5,3,60.0,0.2,0.33,13.5,0,0,0,1.0,1.0,0.2,0.0,0.0,14:00:00
ENG-Premier League,2122,Wolves,2021-10-02 Wolves-Newcastle Utd,2021-10-02,Matchweek 7,Sat,Home,W,2,1,Newcastle Utd,2,7,3,42.9,0.29,0.67,19.7,0,0,0,1.0,1.0,0.15,1.0,1.0,15:00:00
ENG-Premier League,2122,Wolves,2021-10-16 Aston Villa-Wolves,2021-10-16,Matchweek 8,Sat,Away,W,3,2,Aston Villa,3,9,4,44.4,0.33,0.75,14.4,1,0,0,2.0,2.0,0.24,1.0,1.0,15:00:00
ENG-Premier League,2122,Wolves,2021-10-23 Leeds United-Wolves,2021-10-23,Matchweek 9,Sat,Away,D,1,1,Leeds United,1,8,4,50.0,0.13,0.25,16.5,1,0,0,0.9,0.9,0.11,0.1,0.1,15:00:00
ENG-Premier League,2122,Wolves,2021-11-01 Wolves-Everton,2021-11-01,Matchweek 10,Mon,Home,W,2,1,Everton,2,10,4,40.0,0.2,0.5,15.6,1,0,0,1.7,1.7,0.17,0.3,0.3,20:00:00
ENG-Premier League,2122,Wolves,2021-11-06 Crystal Palace-Wolves,2021-11-06,Matchweek 11,Sat,Away,L,0,2,Crystal Palace,0,4,2,50.0,0.0,0.0,18.8,1,0,0,0.3,0.3,0.08,-0.3,-0.3,15:00:00
ENG-Premier League,2122,Wolves,2021-11-20 Wolves-West Ham,2021-11-20,Matchweek 12,Sat,Home,W,1,0,West Ham,1,15,5,33.3,0.07,0.2,19.1,0,0,0,1.4,1.4,0.09,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Wolves,2021-11-27 Norwich City-Wolves,2021-11-27,Matchweek 13,Sat,Away,D,0,0,Norwich City,0,5,2,40.0,0.0,0.0,17.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,15:00:00
ENG-Premier League,2122,Wolves,2021-12-01 Wolves-Burnley,2021-12-01,Matchweek 14,Wed,Home,D,0,0,Burnley,0,16,2,12.5,0.0,0.0,20.1,0,0,0,0.7,0.7,0.04,-0.7,-0.7,19:30:00
ENG-Premier League,2122,Wolves,2021-12-04 Wolves-Liverpool,2021-12-04,Matchweek 15,Sat,Home,L,0,1,Liverpool,0,3,1,33.3,0.0,0.0,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,15:00:00
ENG-Premier League,2122,Wolves,2021-12-11 Manchester City-Wolves,2021-12-11,Matchweek 16,Sat,Away,L,0,1,Manchester City,0,2,1,50.0,0.0,0.0,10.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,12:30:00
ENG-Premier League,2122,Wolves,2021-12-15 Brighton-Wolves,2021-12-15,Matchweek 17,Wed,Away,W,1,0,Brighton,1,8,5,62.5,0.13,0.2,18.0,1,0,0,1.0,1.0,0.13,0.0,0.0,19:30:00
ENG-Premier League,2122,Wolves,2021-12-19 Wolves-Chelsea,2021-12-19,Matchweek 18,Sun,Home,D,0,0,Chelsea,0,4,1,25.0,0.0,0.0,27.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,14:00:00
ENG-Premier League,2122,Wolves,2022-01-03 Manchester Utd-Wolves,2022-01-03,Matchweek 21,Mon,Away,W,1,0,Manchester Utd,1,19,6,31.6,0.05,0.17,20.4,1,0,0,0.7,0.7,0.04,0.3,0.3,17:30:00
ENG-Premier League,2122,Wolves,2022-01-15 Wolves-Southampton,2022-01-15,Matchweek 22,Sat,Home,W,3,1,Southampton,3,8,4,50.0,0.25,0.5,15.4,0,1,1,2.5,1.8,0.24,0.5,0.2,15:00:00
ENG-Premier League,2122,Wolves,2022-01-22 Brentford-Wolves,2022-01-22,Matchweek 23,Sat,Away,W,2,1,Brentford,2,7,2,28.6,0.29,1.0,21.7,0,0,0,0.2,0.2,0.03,1.8,1.8,15:00:00
ENG-Premier League,2122,Wolves,2022-02-10 Wolves-Arsenal,2022-02-10,Matchweek 24,Thu,Home,L,0,1,Arsenal,0,15,4,26.7,0.0,0.0,19.1,2,0,0,0.8,0.8,0.05,-0.8,-0.8,19:45:00
ENG-Premier League,2122,Wolves,2022-02-13 Tottenham-Wolves,2022-02-13,Matchweek 25,Sun,Away,W,2,0,Tottenham,2,11,7,63.6,0.18,0.29,15.9,0,0,0,1.3,1.3,0.12,0.7,0.7,14:00:00
ENG-Premier League,2122,Wolves,2022-02-20 Wolves-Leicester City,2022-02-20,Matchweek 26,Sun,Home,W,2,1,Leicester City,2,11,3,27.3,0.18,0.67,19.4,1,0,0,0.5,0.5,0.05,1.5,1.5,16:30:00
ENG-Premier League,2122,Wolves,2022-02-24 Arsenal-Wolves,2022-02-24,Matchweek 20,Thu,Away,L,1,2,Arsenal,1,6,2,33.3,0.17,0.5,14.8,0,0,0,1.0,1.0,0.17,0.0,0.0,19:45:00
ENG-Premier League,2122,Wolves,2022-02-27 West Ham-Wolves,2022-02-27,Matchweek 27,Sun,Away,L,0,1,West Ham,0,14,1,7.1,0.0,0.0,21.1,0,0,0,0.7,0.7,0.05,-0.7,-0.7,14:00:00
ENG-Premier League,2122,Wolves,2022-03-05 Wolves-Crystal Palace,2022-03-05,Matchweek 28,Sat,Home,L,0,2,Crystal Palace,0,12,5,41.7,0.0,0.0,19.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Wolves,2022-03-10 Wolves-Watford,2022-03-10,Matchweek 19,Thu,Home,W,4,0,Watford,3,10,5,50.0,0.3,0.6,18.9,0,0,0,0.7,0.7,0.07,2.3,2.3,19:30:00
ENG-Premier League,2122,Wolves,2022-03-13 Everton-Wolves,2022-03-13,Matchweek 29,Sun,Away,W,1,0,Everton,1,14,3,21.4,0.07,0.33,21.7,0,0,0,0.8,0.8,0.06,0.2,0.2,14:00:00
ENG-Premier League,2122,Wolves,2022-03-18 Wolves-Leeds United,2022-03-18,Matchweek 30,Fri,Home,L,2,3,Leeds United,2,14,8,57.1,0.14,0.25,20.9,0,0,0,1.2,1.2,0.08,0.8,0.8,20:00:00
ENG-Premier League,2122,Wolves,2022-04-02 Wolves-Aston Villa,2022-04-02,Matchweek 31,Sat,Home,W,2,1,Aston Villa,1,11,4,36.4,0.09,0.25,15.0,0,0,0,1.3,1.3,0.13,-0.3,-0.3,15:00:00
ENG-Premier League,2122,Wolves,2022-04-08 Newcastle Utd-Wolves,2022-04-08,Matchweek 32,Fri,Away,L,0,1,Newcastle Utd,0,5,2,40.0,0.0,0.0,18.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,20:00:00
ENG-Premier League,2122,Wolves,2022-04-24 Burnley-Wolves,2022-04-24,Matchweek 34,Sun,Away,L,0,1,Burnley,0,10,4,40.0,0.0,0.0,19.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,14:00:00
ENG-Premier League,2122,Wolves,2022-04-30 Wolves-Brighton,2022-04-30,Matchweek 35,Sat,Home,L,0,3,Brighton,0,11,1,9.1,0.0,0.0,18.7,1,0,0,0.7,0.7,0.06,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Wolves,2022-05-07 Chelsea-Wolves,2022-05-07,Matchweek 36,Sat,Away,D,2,2,Chelsea,2,14,4,28.6,0.14,0.5,15.6,0,0,0,2.0,2.0,0.15,0.0,0.0,15:00:00
ENG-Premier League,2122,Wolves,2022-05-11 Wolves-Manchester City,2022-05-11,Matchweek 33,Wed,Home,L,1,5,Manchester City,1,7,3,42.9,0.14,0.33,16.9,0,0,0,0.5,0.5,0.08,0.5,0.5,20:15:00
ENG-Premier League,2122,Wolves,2022-05-15 Wolves-Norwich City,2022-05-15,Matchweek 37,Sun,Home,D,1,1,Norwich City,1,17,4,23.5,0.06,0.25,20.8,1,0,0,0.9,0.9,0.05,0.1,0.1,14:00:00
ENG-Premier League,2122,Wolves,2022-05-22 Liverpool-Wolves,2022-05-22,Matchweek 38,Sun,Away,L,1,3,Liverpool,1,7,5,71.4,0.14,0.2,14.7,0,0,0,1.3,1.3,0.18,-0.3,-0.3,16:00:00
