,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
ENG-Premier League,2021,Newcastle Utd,2021-04-04 Newcastle Utd-Tottenham,2021-04-04,Matchweek 30,Sun,Home,D,2,2,Tottenham,35,23,4,3,5,0,0,2,1,0,0,1,0,0,14:05:00
ENG-Premier League,2021,Newcastle Utd,2021-04-11 Burnley-Newcastle Utd,2021-04-11,Matchweek 31,Sun,Away,W,2,1,Burnley,19,12,3,1,2,1,0,4,3,0,1,0,0,0,12:00:00
ENG-Premier League,2021,Newcastle Utd,2021-04-17 Newcastle Utd-West Ham,2021-04-17,Matchweek 32,Sat,Home,W,3,2,West Ham,28,20,1,4,1,2,0,3,2,0,0,1,0,0,12:30:00
ENG-Premier League,2021,Newcastle Utd,2021-04-24 Liverpool-Newcastle Utd,2021-04-24,Matchweek 33,Sat,Away,D,1,1,Liverpool,12,9,1,1,0,1,0,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Newcastle Utd,2021-05-02 Newcastle Utd-Arsenal,2021-05-02,Matchweek 34,Sun,Home,L,0,2,Arsenal,10,5,2,2,0,1,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Newcastle Utd,2021-05-07 Leicester City-Newcastle Utd,2021-05-07,Matchweek 35,Fri,Away,W,4,2,Leicester City,21,10,2,3,2,4,0,5,2,1,1,1,0,0,20:00:00
ENG-Premier League,2021,Newcastle Utd,2021-05-14 Newcastle Utd-Manchester City,2021-05-14,Matchweek 36,Fri,Home,L,3,4,Manchester City,21,12,1,3,2,3,0,5,0,1,1,2,1,0,20:00:00
ENG-Premier League,2021,Newcastle Utd,2021-05-19 Newcastle Utd-Sheffield Utd,2021-05-19,Matchweek 37,Wed,Home,W,1,0,Sheffield Utd,29,13,6,4,4,2,0,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Newcastle Utd,2021-05-23 Fulham-Newcastle Utd,2021-05-23,Matchweek 38,Sun,Away,W,2,0,Fulham,18,12,1,0,1,2,2,4,2,0,0,0,1,1,16:00:00
ENG-Premier League,2021,Sheffield Utd,2020-09-14 Sheffield Utd-Wolves,2020-09-14,Matchweek 1,Mon,Home,L,0,2,Wolves,16,12,3,0,1,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2020-09-21 Aston Villa-Sheffield Utd,2020-09-21,Matchweek 2,Mon,Away,L,0,1,Aston Villa,8,5,1,0,0,2,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2020-09-27 Sheffield Utd-Leeds United,2020-09-27,Matchweek 3,Sun,Home,L,0,1,Leeds United,25,15,4,2,3,1,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Sheffield Utd,2020-10-04 Arsenal-Sheffield Utd,2020-10-04,Matchweek 4,Sun,Away,L,1,2,Arsenal,9,8,1,0,0,0,0,1,1,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Sheffield Utd,2020-10-18 Sheffield Utd-Fulham,2020-10-18,Matchweek 5,Sun,Home,D,1,1,Fulham,20,15,1,1,0,2,1,2,0,0,0,0,2,0,12:00:00
ENG-Premier League,2021,Sheffield Utd,2020-10-24 Liverpool-Sheffield Utd,2020-10-24,Matchweek 6,Sat,Away,L,1,2,Liverpool,26,22,1,1,1,1,0,2,1,0,0,0,1,0,20:00:00
ENG-Premier League,2021,Sheffield Utd,2020-10-31 Sheffield Utd-Manchester City,2020-10-31,Matchweek 7,Sat,Home,L,0,1,Manchester City,5,4,0,1,0,0,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Sheffield Utd,2020-11-07 Chelsea-Sheffield Utd,2020-11-07,Matchweek 8,Sat,Away,L,1,4,Chelsea,10,9,0,0,1,0,0,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,2021,Sheffield Utd,2020-11-22 Sheffield Utd-West Ham,2020-11-22,Matchweek 9,Sun,Home,L,0,1,West Ham,15,11,1,1,2,0,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Sheffield Utd,2020-11-28 West Brom-Sheffield Utd,2020-11-28,Matchweek 10,Sat,Away,L,0,1,West Brom,38,29,4,2,3,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Sheffield Utd,2020-12-06 Sheffield Utd-Leicester City,2020-12-06,Matchweek 11,Sun,Home,L,1,2,Leicester City,8,5,2,0,1,0,0,2,1,1,0,0,0,0,14:15:00
ENG-Premier League,2021,Sheffield Utd,2020-12-13 Southampton-Sheffield Utd,2020-12-13,Matchweek 12,Sun,Away,L,0,3,Southampton,5,4,1,0,0,0,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Sheffield Utd,2020-12-17 Sheffield Utd-Manchester Utd,2020-12-17,Matchweek 13,Thu,Home,L,2,3,Manchester Utd,20,18,0,2,0,0,0,1,1,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Sheffield Utd,2020-12-20 Brighton-Sheffield Utd,2020-12-20,Matchweek 14,Sun,Away,D,1,1,Brighton,10,8,1,0,0,1,0,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Sheffield Utd,2020-12-26 Sheffield Utd-Everton,2020-12-26,Matchweek 15,Sat,Home,L,0,1,Everton,16,8,6,1,0,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Sheffield Utd,2020-12-29 Burnley-Sheffield Utd,2020-12-29,Matchweek 16,Tue,Away,L,0,1,Burnley,13,11,2,0,0,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2021-01-02 Crystal Palace-Sheffield Utd,2021-01-02,Matchweek 17,Sat,Away,L,0,2,Crystal Palace,11,10,0,1,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Sheffield Utd,2021-01-12 Sheffield Utd-Newcastle Utd,2021-01-12,Matchweek 18,Tue,Home,W,1,0,Newcastle Utd,29,25,1,2,1,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2021-01-17 Sheffield Utd-Tottenham,2021-01-17,Matchweek 19,Sun,Home,L,1,3,Tottenham,28,24,0,0,1,1,2,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Sheffield Utd,2021-01-27 Manchester Utd-Sheffield Utd,2021-01-27,Matchweek 20,Wed,Away,W,2,1,Manchester Utd,8,7,1,0,0,0,0,3,2,1,0,0,0,0,20:15:00
ENG-Premier League,2021,Sheffield Utd,2021-01-30 Manchester City-Sheffield Utd,2021-01-30,Matchweek 21,Sat,Away,L,0,1,Manchester City,8,8,0,0,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Sheffield Utd,2021-02-02 Sheffield Utd-West Brom,2021-02-02,Matchweek 22,Tue,Home,W,2,1,West Brom,27,19,2,4,1,1,0,4,2,1,1,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2021-02-07 Sheffield Utd-Chelsea,2021-02-07,Matchweek 23,Sun,Home,L,1,2,Chelsea,15,11,2,0,1,1,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Sheffield Utd,2021-02-15 West Ham-Sheffield Utd,2021-02-15,Matchweek 24,Mon,Away,L,0,3,West Ham,15,15,0,0,0,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2021-02-20 Fulham-Sheffield Utd,2021-02-20,Matchweek 25,Sat,Away,L,0,1,Fulham,6,3,0,0,2,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Sheffield Utd,2021-02-28 Sheffield Utd-Liverpool,2021-02-28,Matchweek 26,Sun,Home,L,0,2,Liverpool,13,12,0,1,0,0,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Sheffield Utd,2021-03-03 Sheffield Utd-Aston Villa,2021-03-03,Matchweek 29,Wed,Home,W,1,0,Aston Villa,13,10,0,0,2,1,0,1,0,0,0,1,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2021-03-06 Sheffield Utd-Southampton,2021-03-06,Matchweek 27,Sat,Home,L,0,2,Southampton,14,8,3,1,0,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Sheffield Utd,2021-03-14 Leicester City-Sheffield Utd,2021-03-14,Matchweek 28,Sun,Away,L,0,5,Leicester City,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Sheffield Utd,2021-04-03 Leeds United-Sheffield Utd,2021-04-03,Matchweek 30,Sat,Away,L,1,2,Leeds United,16,7,1,2,1,4,1,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2021,Sheffield Utd,2021-04-11 Sheffield Utd-Arsenal,2021-04-11,Matchweek 31,Sun,Home,L,0,3,Arsenal,10,9,1,0,0,0,0,0,0,0,0,0,0,0,19:00:00
ENG-Premier League,2021,Sheffield Utd,2021-04-17 Wolves-Sheffield Utd,2021-04-17,Matchweek 32,Sat,Away,L,0,1,Wolves,14,14,0,0,0,0,0,0,0,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Sheffield Utd,2021-04-24 Sheffield Utd-Brighton,2021-04-24,Matchweek 33,Sat,Home,W,1,0,Brighton,10,9,0,1,0,0,0,1,1,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Sheffield Utd,2021-05-02 Tottenham-Sheffield Utd,2021-05-02,Matchweek 34,Sun,Away,L,0,4,Tottenham,14,14,0,0,0,0,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Sheffield Utd,2021-05-08 Sheffield Utd-Crystal Palace,2021-05-08,Matchweek 35,Sat,Home,L,0,2,Crystal Palace,12,8,2,0,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Sheffield Utd,2021-05-16 Everton-Sheffield Utd,2021-05-16,Matchweek 36,Sun,Away,W,1,0,Everton,15,8,2,1,3,1,0,2,1,0,1,0,0,0,19:00:00
ENG-Premier League,2021,Sheffield Utd,2021-05-19 Newcastle Utd-Sheffield Utd,2021-05-19,Matchweek 37,Wed,Away,L,0,1,Newcastle Utd,22,15,2,2,2,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Sheffield Utd,2021-05-23 Sheffield Utd-Burnley,2021-05-23,Matchweek 38,Sun,Home,W,1,0,Burnley,21,13,3,1,2,1,1,2,2,0,0,0,0,0,16:00:00
ENG-Premier League,2021,Southampton,2020-09-12 Crystal Palace-Southampton,2020-09-12,Matchweek 1,Sat,Away,L,0,1,Crystal Palace,17,12,3,0,0,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Southampton,2020-09-20 Southampton-Tottenham,2020-09-20,Matchweek 2,Sun,Home,L,2,5,Tottenham,25,17,1,2,1,4,0,3,3,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Southampton,2020-09-26 Burnley-Southampton,2020-09-26,Matchweek 3,Sat,Away,W,1,0,Burnley,8,7,1,0,0,0,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Southampton,2020-10-04 Southampton-West Brom,2020-10-04,Matchweek 4,Sun,Home,W,2,0,West Brom,20,13,3,0,2,2,0,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Southampton,2020-10-17 Chelsea-Southampton,2020-10-17,Matchweek 5,Sat,Away,D,3,3,Chelsea,20,15,0,1,1,2,1,2,0,0,1,1,0,0,15:00:00
ENG-Premier League,2021,Southampton,2020-10-25 Southampton-Everton,2020-10-25,Matchweek 6,Sun,Home,W,2,0,Everton,25,23,2,0,0,0,0,4,3,1,0,0,0,0,14:00:00
ENG-Premier League,2021,Southampton,2020-11-01 Aston Villa-Southampton,2020-11-01,Matchweek 7,Sun,Away,W,4,3,Aston Villa,17,12,3,0,0,2,0,7,4,1,0,0,2,0,12:00:00
ENG-Premier League,2021,Southampton,2020-11-06 Southampton-Newcastle Utd,2020-11-06,Matchweek 8,Fri,Home,W,2,0,Newcastle Utd,27,18,2,3,2,0,2,4,1,0,2,0,0,1,20:00:00
ENG-Premier League,2021,Southampton,2020-11-23 Wolves-Southampton,2020-11-23,Matchweek 9,Mon,Away,D,1,1,Wolves,14,11,0,3,0,0,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Southampton,2020-11-29 Southampton-Manchester Utd,2020-11-29,Matchweek 10,Sun,Home,L,2,3,Manchester Utd,18,12,1,1,1,2,1,4,0,1,1,0,2,0,14:00:00
ENG-Premier League,2021,Southampton,2020-12-07 Brighton-Southampton,2020-12-07,Matchweek 11,Mon,Away,W,2,1,Brighton,20,16,2,0,0,2,0,4,2,1,0,0,1,0,20:00:00
ENG-Premier League,2021,Southampton,2020-12-13 Southampton-Sheffield Utd,2020-12-13,Matchweek 12,Sun,Home,W,3,0,Sheffield Utd,28,20,3,1,2,2,0,6,5,0,0,0,1,0,12:00:00
ENG-Premier League,2021,Southampton,2020-12-16 Arsenal-Southampton,2020-12-16,Matchweek 13,Wed,Away,D,1,1,Arsenal,21,15,1,3,0,2,0,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Southampton,2020-12-19 Southampton-Manchester City,2020-12-19,Matchweek 14,Sat,Home,L,0,1,Manchester City,14,10,2,0,2,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Southampton,2020-12-26 Fulham-Southampton,2020-12-26,Matchweek 15,Sat,Away,D,0,0,Fulham,6,4,1,0,0,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2021,Southampton,2020-12-29 Southampton-West Ham,2020-12-29,Matchweek 16,Tue,Home,D,0,0,West Ham,13,12,0,0,0,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Southampton,2021-01-04 Southampton-Liverpool,2021-01-04,Matchweek 17,Mon,Home,W,1,0,Liverpool,14,10,1,1,0,1,1,2,0,1,0,0,1,0,20:00:00
ENG-Premier League,2021,Southampton,2021-01-16 Leicester City-Southampton,2021-01-16,Matchweek 19,Sat,Away,L,0,2,Leicester City,15,13,0,1,1,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Southampton,2021-01-26 Southampton-Arsenal,2021-01-26,Matchweek 20,Tue,Home,L,1,3,Arsenal,23,15,2,1,2,2,1,2,0,1,0,1,0,0,20:15:00
ENG-Premier League,2021,Southampton,2021-01-30 Southampton-Aston Villa,2021-01-30,Matchweek 21,Sat,Home,L,0,1,Aston Villa,30,18,3,3,5,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Southampton,2021-02-02 Manchester Utd-Southampton,2021-02-02,Matchweek 22,Tue,Away,L,0,9,Manchester Utd,6,5,0,0,0,1,0,0,0,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Southampton,2021-02-06 Newcastle Utd-Southampton,2021-02-06,Matchweek 23,Sat,Away,L,2,3,Newcastle Utd,28,21,3,0,1,3,0,4,3,0,0,0,1,0,15:00:00
ENG-Premier League,2021,Southampton,2021-02-14 Southampton-Wolves,2021-02-14,Matchweek 24,Sun,Home,L,1,2,Wolves,12,11,0,1,0,0,0,2,1,0,1,0,0,0,12:00:00
ENG-Premier League,2021,Southampton,2021-02-20 Southampton-Chelsea,2021-02-20,Matchweek 25,Sat,Home,D,1,1,Chelsea,5,2,1,0,2,0,0,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Southampton,2021-02-23 Leeds United-Southampton,2021-02-23,Matchweek 18,Tue,Away,L,0,3,Leeds United,23,10,6,3,0,2,2,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Southampton,2021-03-01 Everton-Southampton,2021-03-01,Matchweek 26,Mon,Away,L,0,1,Everton,12,8,2,0,2,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Southampton,2021-03-06 Sheffield Utd-Southampton,2021-03-06,Matchweek 27,Sat,Away,W,2,0,Sheffield Utd,22,15,1,2,2,1,1,4,2,0,0,0,1,1,15:00:00
ENG-Premier League,2021,Southampton,2021-03-10 Manchester City-Southampton,2021-03-10,Matchweek 33,Wed,Away,L,2,5,Manchester City,19,9,2,0,3,4,1,3,0,0,0,2,1,0,18:00:00
ENG-Premier League,2021,Southampton,2021-03-14 Southampton-Brighton,2021-03-14,Matchweek 28,Sun,Home,L,1,2,Brighton,16,14,0,1,0,1,0,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Southampton,2021-04-04 Southampton-Burnley,2021-04-04,Matchweek 30,Sun,Home,W,3,2,Burnley,42,25,3,6,7,0,1,6,4,0,1,1,0,0,12:00:00
ENG-Premier League,2021,Southampton,2021-04-12 West Brom-Southampton,2021-04-12,Matchweek 31,Mon,Away,L,0,3,West Brom,24,14,2,3,2,3,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Southampton,2021-04-21 Tottenham-Southampton,2021-04-21,Matchweek 29,Wed,Away,L,1,2,Tottenham,16,13,2,0,1,0,0,2,1,1,0,0,0,0,18:00:00
ENG-Premier League,2021,Southampton,2021-04-30 Southampton-Leicester City,2021-04-30,Matchweek 34,Fri,Home,D,1,1,Leicester City,8,4,1,1,1,1,0,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,2021,Southampton,2021-05-08 Liverpool-Southampton,2021-05-08,Matchweek 35,Sat,Away,L,0,2,Liverpool,18,17,1,0,0,0,0,0,0,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Southampton,2021-05-11 Southampton-Crystal Palace,2021-05-11,Matchweek 32,Tue,Home,W,3,1,Crystal Palace,22,15,1,1,3,2,0,5,4,0,0,1,0,0,20:15:00
ENG-Premier League,2021,Southampton,2021-05-15 Southampton-Fulham,2021-05-15,Matchweek 36,Sat,Home,W,3,1,Fulham,19,13,2,1,0,3,0,6,4,1,0,0,1,0,15:00:00
ENG-Premier League,2021,Southampton,2021-05-18 Southampton-Leeds United,2021-05-18,Matchweek 37,Tue,Home,L,0,2,Leeds United,30,22,2,0,2,3,1,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Southampton,2021-05-23 West Ham-Southampton,2021-05-23,Matchweek 38,Sun,Away,L,0,3,West Ham,31,22,3,3,2,1,0,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,2021,Tottenham,2020-09-13 Tottenham-Everton,2020-09-13,Matchweek 1,Sun,Home,L,0,1,Everton,18,16,2,0,0,0,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2021,Tottenham,2020-09-20 Southampton-Tottenham,2020-09-20,Matchweek 2,Sun,Away,W,5,2,Southampton,17,12,1,2,1,0,1,9,7,0,1,1,0,0,12:00:00
ENG-Premier League,2021,Tottenham,2020-09-27 Tottenham-Newcastle Utd,2020-09-27,Matchweek 3,Sun,Home,D,1,1,Newcastle Utd,35,24,5,0,4,2,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Tottenham,2020-10-04 Manchester Utd-Tottenham,2020-10-04,Matchweek 4,Sun,Away,W,6,1,Manchester Utd,37,25,4,2,4,2,0,9,5,1,1,0,2,0,16:30:00
ENG-Premier League,2021,Tottenham,2020-10-18 Tottenham-West Ham,2020-10-18,Matchweek 5,Sun,Home,D,3,3,West Ham,22,18,0,3,0,1,0,6,5,0,1,0,0,0,16:30:00
ENG-Premier League,2021,Tottenham,2020-10-26 Burnley-Tottenham,2020-10-26,Matchweek 6,Mon,Away,W,1,0,Burnley,17,11,2,1,2,1,0,1,0,0,0,1,0,0,20:00:00
ENG-Premier League,2021,Tottenham,2020-11-01 Tottenham-Brighton,2020-11-01,Matchweek 7,Sun,Home,W,2,1,Brighton,16,10,1,1,1,2,1,4,3,0,0,0,1,0,19:15:00
ENG-Premier League,2021,Tottenham,2020-11-08 West Brom-Tottenham,2020-11-08,Matchweek 8,Sun,Away,W,1,0,West Brom,34,24,3,1,3,2,1,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Tottenham,2020-11-21 Tottenham-Manchester City,2020-11-21,Matchweek 9,Sat,Home,W,2,0,Manchester City,7,5,1,0,0,1,0,4,3,1,0,0,0,0,17:30:00
ENG-Premier League,2021,Tottenham,2020-11-29 Chelsea-Tottenham,2020-11-29,Matchweek 10,Sun,Away,D,0,0,Chelsea,10,8,0,1,0,1,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2021,Tottenham,2020-12-06 Tottenham-Arsenal,2020-12-06,Matchweek 11,Sun,Home,W,2,0,Arsenal,10,8,0,1,0,1,0,4,3,0,1,0,0,0,16:30:00
ENG-Premier League,2021,Tottenham,2020-12-13 Crystal Palace-Tottenham,2020-12-13,Matchweek 12,Sun,Away,D,1,1,Crystal Palace,24,14,3,0,2,5,0,2,2,0,0,0,0,0,14:15:00
ENG-Premier League,2021,Tottenham,2020-12-16 Liverpool-Tottenham,2020-12-16,Matchweek 13,Wed,Away,L,1,2,Liverpool,13,9,1,0,1,1,1,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Tottenham,2020-12-20 Tottenham-Leicester City,2020-12-20,Matchweek 14,Sun,Home,L,0,2,Leicester City,14,5,3,3,1,2,0,0,0,0,0,0,0,0,14:15:00
ENG-Premier League,2021,Tottenham,2020-12-27 Wolves-Tottenham,2020-12-27,Matchweek 15,Sun,Away,D,1,1,Wolves,12,6,1,1,1,2,1,2,1,0,0,1,0,0,19:15:00
ENG-Premier League,2021,Tottenham,2021-01-02 Tottenham-Leeds United,2021-01-02,Matchweek 17,Sat,Home,W,3,0,Leeds United,29,15,3,4,2,3,2,6,2,1,1,1,1,0,12:30:00
ENG-Premier League,2021,Tottenham,2021-01-13 Tottenham-Fulham,2021-01-13,Matchweek 16,Wed,Home,D,1,1,Fulham,25,20,0,1,3,1,0,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,2021,Tottenham,2021-01-17 Sheffield Utd-Tottenham,2021-01-17,Matchweek 19,Sun,Away,W,3,1,Sheffield Utd,27,17,2,4,3,1,0,6,3,1,1,1,0,0,14:00:00
ENG-Premier League,2021,Tottenham,2021-01-28 Tottenham-Liverpool,2021-01-28,Matchweek 20,Thu,Home,L,1,3,Liverpool,4,4,0,0,0,0,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Tottenham,2021-01-31 Brighton-Tottenham,2021-01-31,Matchweek 21,Sun,Away,L,0,1,Brighton,16,13,1,1,0,1,0,0,0,0,0,0,0,0,19:15:00
ENG-Premier League,2021,Tottenham,2021-02-04 Tottenham-Chelsea,2021-02-04,Matchweek 22,Thu,Home,L,0,1,Chelsea,14,11,1,0,0,2,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2021,Tottenham,2021-02-07 Tottenham-West Brom,2021-02-07,Matchweek 23,Sun,Home,W,2,0,West Brom,25,23,0,0,1,1,0,4,4,0,0,0,0,0,12:00:00
ENG-Premier League,2021,Tottenham,2021-02-13 Manchester City-Tottenham,2021-02-13,Matchweek 24,Sat,Away,L,0,3,Manchester City,11,4,0,4,0,1,2,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,Tottenham,2021-02-21 West Ham-Tottenham,2021-02-21,Matchweek 25,Sun,Away,L,1,2,West Ham,34,27,2,2,1,2,0,1,0,1,0,0,0,0,12:00:00
ENG-Premier League,2021,Tottenham,2021-02-28 Tottenham-Burnley,2021-02-28,Matchweek 26,Sun,Home,W,4,0,Burnley,32,28,1,3,0,0,0,8,8,0,0,0,0,0,14:00:00
ENG-Premier League,2021,Tottenham,2021-03-04 Fulham-Tottenham,2021-03-04,Matchweek 33,Thu,Away,W,1,0,Fulham,16,12,0,1,1,2,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,2021,Tottenham,2021-03-07 Tottenham-Crystal Palace,2021-03-07,Matchweek 27,Sun,Home,W,4,1,Crystal Palace,21,15,1,1,1,1,2,8,7,0,0,0,0,1,19:15:00
ENG-Premier League,2021,Tottenham,2021-03-14 Arsenal-Tottenham,2021-03-14,Matchweek 28,Sun,Away,L,1,2,Arsenal,10,5,2,0,1,2,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,2021,Tottenham,2021-03-21 Aston Villa-Tottenham,2021-03-21,Matchweek 18,Sun,Away,W,2,0,Aston Villa,14,8,2,0,1,2,1,4,3,0,0,0,1,0,19:30:00
ENG-Premier League,2021,Tottenham,2021-04-04 Newcastle Utd-Tottenham,2021-04-04,Matchweek 30,Sun,Away,D,2,2,Newcastle Utd,22,16,0,0,0,5,1,4,4,0,0,0,0,0,14:05:00
ENG-Premier League,2021,Tottenham,2021-04-11 Tottenham-Manchester Utd,2021-04-11,Matchweek 31,Sun,Home,L,1,3,Manchester Utd,21,15,1,1,3,1,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,2021,Tottenham,2021-04-16 Everton-Tottenham,2021-04-16,Matchweek 32,Fri,Away,D,2,2,Everton,22,16,2,3,1,0,0,4,3,1,0,0,0,0,20:00:00
ENG-Premier League,2021,Tottenham,2021-04-21 Tottenham-Southampton,2021-04-21,Matchweek 29,Wed,Home,W,2,1,Southampton,23,17,1,2,1,2,0,3,1,0,0,1,1,0,18:00:00
ENG-Premier League,2021,Tottenham,2021-05-02 Tottenham-Sheffield Utd,2021-05-02,Matchweek 34,Sun,Home,W,4,0,Sheffield Utd,37,24,2,5,2,2,2,7,4,0,3,0,0,0,19:15:00
ENG-Premier League,2021,Tottenham,2021-05-08 Leeds United-Tottenham,2021-05-08,Matchweek 35,Sat,Away,L,1,3,Leeds United,22,18,1,1,1,1,0,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,2021,Tottenham,2021-05-16 Tottenham-Wolves,2021-05-16,Matchweek 36,Sun,Home,W,2,0,Wolves,41,27,3,2,4,3,2,3,1,0,1,1,0,0,14:05:00
ENG-Premier League,2021,Tottenham,2021-05-19 Tottenham-Aston Villa,2021-05-19,Matchweek 37,Wed,Home,L,1,2,Aston Villa,19,14,0,3,2,0,0,2,0,0,2,0,0,0,18:00:00
ENG-Premier League,2021,Tottenham,2021-05-23 Leicester City-Tottenham,2021-05-23,Matchweek 38,Sun,Away,W,4,2,Leicester City,15,9,3,2,1,0,0,3,1,0,1,1,0,0,16:00:00
ENG-Premier League,2021,West Brom,2020-09-13 West Brom-Leicester City,2020-09-13,Matchweek 1,Sun,Home,L,0,3,Leicester City,11,10,0,0,0,1,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2021,West Brom,2020-09-19 Everton-West Brom,2020-09-19,Matchweek 2,Sat,Away,L,2,5,Everton,9,8,0,0,0,1,0,2,1,0,0,0,1,0,12:30:00
ENG-Premier League,2021,West Brom,2020-09-26 West Brom-Chelsea,2020-09-26,Matchweek 3,Sat,Home,D,3,3,Chelsea,14,10,1,2,1,0,0,4,2,1,1,0,0,0,17:30:00
ENG-Premier League,2021,West Brom,2020-10-04 Southampton-West Brom,2020-10-04,Matchweek 4,Sun,Away,L,0,2,Southampton,7,3,2,0,1,1,0,0,0,0,0,0,0,0,12:00:00
ENG-Premier League,2021,West Brom,2020-10-19 West Brom-Burnley,2020-10-19,Matchweek 5,Mon,Home,D,0,0,Burnley,22,14,3,0,5,0,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,West Brom,2020-10-26 Brighton-West Brom,2020-10-26,Matchweek 6,Mon,Away,D,1,1,Brighton,16,15,1,0,0,0,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2021,West Brom,2020-11-02 Fulham-West Brom,2020-11-02,Matchweek 7,Mon,Away,L,0,2,Fulham,14,10,1,1,0,1,1,0,0,0,0,0,0,0,17:30:00
