,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
,,,,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,,,,,,,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2021,Brighton,2021-02-27 West Brom-Brighton,2021-02-27,Matchweek 26,Sat,Away,L,0,1,West Brom,476,597,79.7,8523,2861,207,245,84.5,223,254,87.8,42,83,50.6,0,0.6,0.9,8,42,12,1,55,15:00:00
ENG-Premier League,2021,Brighton,2021-03-06 Brighton-Leicester City,2021-03-06,Matchweek 27,Sat,Home,L,1,2,Leicester City,282,392,71.9,5074,2267,119,147,81.0,122,150,81.3,30,64,46.9,1,0.7,1.3,6,22,8,0,42,20:00:00
ENG-Premier League,2021,Brighton,2021-03-14 Southampton-Brighton,2021-03-14,Matchweek 28,Sun,Away,W,2,1,Southampton,254,382,66.5,4958,2326,98,133,73.7,101,136,74.3,40,78,51.3,2,0.7,0.2,5,26,4,0,24,12:00:00
ENG-Premier League,2021,Brighton,2021-03-20 Brighton-Newcastle Utd,2021-03-20,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,672,763,88.1,12065,3585,266,288,92.4,340,363,93.7,59,94,62.8,3,0.8,0.8,10,42,11,3,61,20:00:00
ENG-Premier League,2021,Brighton,2021-04-04 Manchester Utd-Brighton,2021-04-04,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,360,482,74.7,6027,2225,172,195,88.2,154,189,81.5,25,68,36.8,0,0.5,0.6,3,19,4,1,27,19:30:00
ENG-Premier League,2021,Brighton,2021-04-12 Brighton-Everton,2021-04-12,Matchweek 31,Mon,Home,D,0,0,Everton,428,537,79.7,7990,2683,175,206,85.0,196,225,87.1,52,89,58.4,0,0.7,0.8,15,37,10,0,44,20:15:00
ENG-Premier League,2021,Brighton,2021-04-20 Chelsea-Brighton,2021-04-20,Matchweek 32,Tue,Away,D,0,0,Chelsea,334,444,75.2,6063,1853,149,176,84.7,130,157,82.8,44,85,51.8,0,0.3,0.3,7,21,4,0,25,20:15:00
ENG-Premier League,2021,Brighton,2021-04-24 Sheffield Utd-Brighton,2021-04-24,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,592,695,85.2,10460,2952,247,268,92.2,268,301,89.0,61,90,67.8,0,1.9,1.4,15,31,12,2,50,20:00:00
ENG-Premier League,2021,Brighton,2021-05-01 Brighton-Leeds United,2021-05-01,Matchweek 34,Sat,Home,W,2,0,Leeds United,300,378,79.4,5695,2656,129,147,87.8,117,139,84.2,43,69,62.3,0,1.3,0.6,13,27,9,2,27,15:00:00
ENG-Premier League,2021,Brighton,2021-05-09 Wolves-Brighton,2021-05-09,Matchweek 35,Sun,Away,L,1,2,Wolves,327,403,81.1,5999,2096,147,160,91.9,118,137,86.1,46,71,64.8,1,0.3,0.5,5,17,11,0,29,12:00:00
