,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,2122,Tottenham,2021-10-03 Tottenham-Aston Villa,2021-10-03,Matchweek 7,Sun,Home,W,2,1,Aston Villa,370,475,77.9,5989,2371,183,213,85.9,132,160,82.5,30,60,50.0,1,1.0,0.6,11,24,11,1,26,14:00:00
ENG-Premier League,2122,Tottenham,2021-10-17 Newcastle Utd-Tottenham,2021-10-17,Matchweek 8,Sun,Away,W,3,2,Newcastle Utd,558,659,84.7,8399,2918,276,300,92.0,208,236,88.1,31,63,49.2,3,1.5,1.4,10,25,8,0,36,16:30:00
ENG-Premier League,2122,Tottenham,2021-10-24 West Ham-Tottenham,2021-10-24,Matchweek 9,Sun,Away,L,0,1,West Ham,567,676,83.9,9302,2823,268,292,91.8,248,282,87.9,34,70,48.6,0,0.7,0.9,5,45,7,3,43,14:00:00
ENG-Premier League,2122,Tottenham,2021-10-30 Tottenham-Manchester Utd,2021-10-30,Matchweek 10,Sat,Home,L,0,3,Manchester Utd,505,621,81.3,7394,2283,275,299,92.0,182,215,84.7,24,50,48.0,0,0.9,0.6,5,29,7,1,42,17:30:00
ENG-Premier League,2122,Tottenham,2021-11-07 Everton-Tottenham,2021-11-07,Matchweek 11,Sun,Away,D,0,0,Everton,488,582,83.8,8420,2796,217,248,87.5,231,259,89.2,33,53,62.3,0,0.6,0.4,7,31,6,3,43,14:00:00
ENG-Premier League,2122,Tottenham,2021-11-21 Tottenham-Leeds United,2021-11-21,Matchweek 12,Sun,Home,W,2,1,Leeds United,340,442,76.9,5457,2412,167,198,84.3,144,169,85.2,18,48,37.5,1,1.2,0.7,7,22,9,1,43,16:30:00
ENG-Premier League,2122,Tottenham,2021-12-02 Tottenham-Brentford,2021-12-02,Matchweek 14,Thu,Home,W,2,0,Brentford,380,507,75.0,6040,1996,186,223,83.4,147,174,84.5,26,62,41.9,1,1.9,1.7,9,18,6,2,29,19:30:00
ENG-Premier League,2122,Tottenham,2021-12-05 Tottenham-Norwich City,2021-12-05,Matchweek 15,Sun,Home,W,3,0,Norwich City,414,493,84.0,6356,2323,216,244,88.5,151,168,89.9,26,44,59.1,2,0.8,0.5,12,30,5,1,27,14:00:00
ENG-Premier League,2122,Tottenham,2021-12-19 Tottenham-Liverpool,2021-12-19,Matchweek 18,Sun,Home,D,2,2,Liverpool,340,451,75.4,6113,2602,141,171,82.5,140,170,82.4,42,70,60.0,1,1.9,2.1,8,26,10,1,27,16:30:00
ENG-Premier League,2122,Tottenham,2021-12-26 Tottenham-Crystal Palace,2021-12-26,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,577,640,90.2,9602,2867,267,281,95.0,232,259,89.6,53,68,77.9,3,2.2,2.5,16,44,21,9,64,15:00:00
ENG-Premier League,2122,Tottenham,2021-12-28 Southampton-Tottenham,2021-12-28,Matchweek 20,Tue,Away,D,1,1,Southampton,489,596,82.0,7962,2808,239,268,89.2,190,215,88.4,42,74,56.8,0,1.4,1.8,15,44,19,6,68,15:00:00
ENG-Premier League,2122,Tottenham,2022-01-01 Watford-Tottenham,2022-01-01,Matchweek 21,Sat,Away,W,1,0,Watford,666,786,84.7,11096,3610,317,353,89.8,289,324,89.2,45,74,60.8,1,2.1,2.3,17,89,28,5,102,15:00:00
ENG-Premier League,2122,Tottenham,2022-01-19 Leicester City-Tottenham,2022-01-19,Matchweek 17,Wed,Away,W,3,2,Leicester City,541,625,86.6,8833,2797,268,296,90.5,223,249,89.6,40,58,69.0,3,2.4,2.0,19,36,14,2,48,19:30:00
ENG-Premier League,2122,Tottenham,2022-01-23 Chelsea-Tottenham,2022-01-23,Matchweek 23,Sun,Away,L,0,2,Chelsea,288,372,77.4,4832,1919,141,160,88.1,119,151,78.8,23,46,50.0,0,0.5,0.2,6,22,2,0,27,16:30:00
ENG-Premier League,2122,Tottenham,2022-02-09 Tottenham-Southampton,2022-02-09,Matchweek 24,Wed,Home,L,2,3,Southampton,376,481,78.2,6051,2355,195,225,86.7,130,157,82.8,31,64,48.4,1,1.3,1.4,7,25,8,4,38,19:45:00
ENG-Premier League,2122,Tottenham,2022-02-13 Tottenham-Wolves,2022-02-13,Matchweek 25,Sun,Home,L,0,2,Wolves,506,621,81.5,8240,2564,256,298,85.9,189,223,84.8,41,56,73.2,0,0.9,1.3,12,33,11,2,48,14:00:00
ENG-Premier League,2122,Tottenham,2022-02-19 Manchester City-Tottenham,2022-02-19,Matchweek 26,Sat,Away,W,3,2,Manchester City,265,336,78.9,4829,1946,123,142,86.6,104,118,88.1,34,62,54.8,3,1.4,1.2,6,11,4,3,16,17:30:00
ENG-Premier League,2122,Tottenham,2022-02-23 Burnley-Tottenham,2022-02-23,Matchweek 13,Wed,Away,L,0,1,Burnley,584,701,83.3,9657,2673,272,302,90.1,236,271,87.1,44,62,71.0,0,0.7,1.1,12,36,12,2,48,19:30:00
ENG-Premier League,2122,Tottenham,2022-02-26 Leeds United-Tottenham,2022-02-26,Matchweek 27,Sat,Away,W,4,0,Leeds United,436,503,86.7,7577,2862,199,213,93.4,189,208,90.9,39,57,68.4,4,1.7,1.5,13,28,8,1,28,12:30:00
ENG-Premier League,2122,Tottenham,2022-03-07 Tottenham-Everton,2022-03-07,Matchweek 28,Mon,Home,W,5,0,Everton,603,681,88.5,10844,3455,229,253,90.5,327,347,94.2,40,60,66.7,4,2.6,1.7,13,41,10,2,48,20:00:00
ENG-Premier League,2122,Tottenham,2022-03-12 Manchester Utd-Tottenham,2022-03-12,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,544,633,85.9,8915,2414,265,284,93.3,230,249,92.4,34,63,54.0,0,0.7,0.8,7,39,7,0,48,17:30:00
ENG-Premier League,2122,Tottenham,2022-03-16 Brighton-Tottenham,2022-03-16,Matchweek 16,Wed,Away,W,2,0,Brighton,500,579,86.4,8050,2359,268,291,92.1,180,206,87.4,41,57,71.9,2,1.2,0.4,14,27,5,1,28,19:30:00
ENG-Premier League,2122,Tottenham,2022-03-20 Tottenham-West Ham,2022-03-20,Matchweek 30,Sun,Home,W,3,1,West Ham,561,635,88.3,8528,2471,310,324,95.7,185,210,88.1,40,64,62.5,2,2.8,1.5,14,37,5,1,31,16:30:00
ENG-Premier League,2122,Tottenham,2022-04-03 Tottenham-Newcastle Utd,2022-04-03,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,566,631,89.7,9159,2557,267,278,96.0,236,266,88.7,37,54,68.5,4,2.5,1.4,17,29,10,3,43,16:30:00
ENG-Premier League,2122,Tottenham,2022-04-09 Aston Villa-Tottenham,2022-04-09,Matchweek 32,Sat,Away,W,4,0,Aston Villa,423,489,86.5,7014,2098,208,220,94.5,160,176,90.9,34,53,64.2,3,0.9,0.3,6,13,3,0,24,17:30:00
ENG-Premier League,2122,Tottenham,2022-04-16 Tottenham-Brighton,2022-04-16,Matchweek 33,Sat,Home,L,0,1,Brighton,418,513,81.5,7744,2257,157,177,88.7,213,230,92.6,40,78,51.3,0,0.4,0.3,3,19,3,0,31,12:30:00
ENG-Premier League,2122,Tottenham,2022-04-23 Brentford-Tottenham,2022-04-23,Matchweek 34,Sat,Away,D,0,0,Brentford,454,554,81.9,7476,2376,231,259,89.2,187,211,88.6,26,54,48.1,0,0.5,0.9,7,41,13,4,49,17:30:00
ENG-Premier League,2122,Tottenham,2022-05-01 Tottenham-Leicester City,2022-05-01,Matchweek 35,Sun,Home,W,3,1,Leicester City,350,442,79.2,6268,2328,163,189,86.2,135,153,88.2,46,70,65.7,3,0.7,1.0,10,22,8,3,31,14:00:00
ENG-Premier League,2122,Tottenham,2022-05-07 Liverpool-Tottenham,2022-05-07,Matchweek 36,Sat,Away,D,1,1,Liverpool,282,381,74.0,5146,2010,133,144,92.4,95,122,77.9,39,77,50.6,1,0.7,1.2,6,15,9,5,29,19:45:00
ENG-Premier League,2122,Tottenham,2022-05-12 Tottenham-Arsenal,2022-05-12,Matchweek 22,Thu,Home,W,3,0,Arsenal,521,589,88.5,8578,2277,219,232,94.4,236,250,94.4,38,66,57.6,1,1.9,1.1,12,34,8,1,30,19:45:00
ENG-Premier League,2122,Tottenham,2022-05-15 Tottenham-Burnley,2022-05-15,Matchweek 37,Sun,Home,W,1,0,Burnley,600,705,85.1,10336,2966,278,304,91.4,233,267,87.3,64,89,71.9,0,1.3,1.3,17,47,14,3,54,12:00:00
ENG-Premier League,2122,Tottenham,2022-05-22 Norwich City-Tottenham,2022-05-22,Matchweek 38,Sun,Away,W,5,0,Norwich City,574,644,89.1,9137,2748,283,305,92.8,227,248,91.5,42,61,68.9,4,3.2,1.7,16,37,14,2,48,16:00:00
ENG-Premier League,2122,Watford,2021-08-14 Watford-Aston Villa,2021-08-14,Matchweek 1,Sat,Home,W,3,2,Aston Villa,252,349,72.2,4923,1992,98,121,81.0,116,143,81.1,34,77,44.2,2,1.0,0.3,11,19,1,0,26,15:00:00
ENG-Premier League,2122,Watford,2021-08-21 Brighton-Watford,2021-08-21,Matchweek 2,Sat,Away,L,0,2,Brighton,391,485,80.6,7182,2421,145,163,89.0,204,231,88.3,36,58,62.1,0,0.6,0.4,10,22,10,3,50,17:30:00
ENG-Premier League,2122,Watford,2021-08-29 Tottenham-Watford,2021-08-29,Matchweek 3,Sun,Away,L,0,1,Tottenham,336,414,81.2,6940,2283,102,120,85.0,180,201,89.6,49,70,70.0,0,0.7,1.2,8,12,4,2,21,14:00:00
ENG-Premier League,2122,Watford,2021-09-11 Watford-Wolves,2021-09-11,Matchweek 4,Sat,Home,L,0,2,Wolves,335,418,80.1,6562,2499,113,132,85.6,170,193,88.1,42,64,65.6,0,0.1,0.2,3,29,4,1,29,15:00:00
ENG-Premier League,2122,Watford,2021-09-18 Norwich City-Watford,2021-09-18,Matchweek 5,Sat,Away,W,3,1,Norwich City,340,444,76.6,6732,2552,132,152,86.8,141,173,81.5,53,93,57.0,2,2.3,0.9,11,26,9,2,34,15:00:00
ENG-Premier League,2122,Watford,2021-09-25 Watford-Newcastle Utd,2021-09-25,Matchweek 6,Sat,Home,D,1,1,Newcastle Utd,310,410,75.6,5911,2496,117,134,87.3,136,171,79.5,43,71,60.6,1,0.8,0.4,12,29,5,1,44,15:00:00
ENG-Premier League,2122,Watford,2021-10-02 Leeds United-Watford,2021-10-02,Matchweek 7,Sat,Away,L,0,1,Leeds United,182,286,63.6,3800,1983,65,90,72.2,85,114,74.6,30,67,44.8,0,0.1,0.2,4,17,2,0,25,15:00:00
ENG-Premier League,2122,Watford,2021-10-16 Watford-Liverpool,2021-10-16,Matchweek 8,Sat,Home,L,0,5,Liverpool,176,281,62.6,3174,1507,86,106,81.1,62,83,74.7,21,65,32.3,0,0.4,0.9,5,8,3,1,14,12:30:00
ENG-Premier League,2122,Watford,2021-10-23 Everton-Watford,2021-10-23,Matchweek 9,Sat,Away,W,5,2,Everton,323,449,71.9,6382,2792,127,161,78.9,149,186,80.1,45,83,54.2,5,3.6,0.8,14,28,10,4,36,15:00:00
ENG-Premier League,2122,Watford,2021-10-30 Watford-Southampton,2021-10-30,Matchweek 10,Sat,Home,L,0,1,Southampton,220,351,62.7,4725,2273,82,110,74.5,103,139,74.1,33,87,37.9,0,0.9,0.5,8,27,6,2,33,15:00:00
ENG-Premier League,2122,Watford,2021-11-07 Arsenal-Watford,2021-11-07,Matchweek 11,Sun,Away,L,0,1,Arsenal,254,361,70.4,5055,1899,103,125,82.4,106,132,80.3,39,82,47.6,0,0.4,0.2,6,21,5,4,27,14:00:00
ENG-Premier League,2122,Watford,2021-11-20 Watford-Manchester Utd,2021-11-20,Matchweek 12,Sat,Home,W,4,1,Manchester Utd,248,380,65.3,4712,2081,115,152,75.7,92,125,73.6,35,84,41.7,4,1.5,0.9,13,29,10,1,30,15:00:00
ENG-Premier League,2122,Watford,2021-11-28 Leicester City-Watford,2021-11-28,Matchweek 13,Sun,Away,L,2,4,Leicester City,211,358,58.9,3535,1767,102,133,76.7,62,97,63.9,28,77,36.4,0,1.3,0.9,12,20,8,5,29,14:00:00
ENG-Premier League,2122,Watford,2021-12-01 Watford-Chelsea,2021-12-01,Matchweek 14,Wed,Home,L,1,2,Chelsea,306,469,65.2,5258,2168,155,197,78.7,99,144,68.8,38,95,40.0,1,0.9,0.8,10,29,8,4,41,19:30:00
ENG-Premier League,2122,Watford,2021-12-04 Watford-Manchester City,2021-12-04,Matchweek 15,Sat,Home,L,1,3,Manchester City,173,266,65.0,3624,1862,59,90,65.6,76,95,80.0,32,71,45.1,0,0.6,0.4,10,20,6,2,21,17:30:00
ENG-Premier League,2122,Watford,2021-12-10 Brentford-Watford,2021-12-10,Matchweek 16,Fri,Away,L,1,2,Brentford,187,318,58.8,3048,1598,96,136,70.6,52,88,59.1,25,65,38.5,1,0.4,0.6,5,15,5,2,19,20:00:00
ENG-Premier League,2122,Watford,2021-12-28 Watford-West Ham,2021-12-28,Matchweek 20,Tue,Home,L,1,4,West Ham,234,361,64.8,4365,2002,103,139,74.1,82,113,72.6,36,78,46.2,1,1.4,0.5,8,21,8,2,34,15:00:00
ENG-Premier League,2122,Watford,2022-01-01 Watford-Tottenham,2022-01-01,Matchweek 21,Sat,Home,L,0,1,Tottenham,181,276,65.6,3867,1933,72,93,77.4,79,95,83.2,30,81,37.0,0,0.2,0.2,4,11,2,0,9,15:00:00
ENG-Premier League,2122,Watford,2022-01-15 Newcastle Utd-Watford,2022-01-15,Matchweek 22,Sat,Away,D,1,1,Newcastle Utd,324,420,77.1,6027,2408,136,161,84.5,148,169,87.6,37,80,46.3,1,1.2,0.6,13,20,8,3,40,15:00:00
ENG-Premier League,2122,Watford,2022-01-21 Watford-Norwich City,2022-01-21,Matchweek 23,Fri,Home,L,0,3,Norwich City,485,606,80.0,8950,2826,203,230,88.3,197,237,83.1,64,95,67.4,0,0.9,0.6,11,40,5,1,40,20:00:00
ENG-Premier League,2122,Watford,2022-02-05 Burnley-Watford,2022-02-05,Matchweek 17,Sat,Away,D,0,0,Burnley,269,403,66.7,4842,2167,135,172,78.5,95,119,79.8,32,95,33.7,0,0.8,1.1,11,21,8,2,31,18:00:00
ENG-Premier League,2122,Watford,2022-02-08 West Ham-Watford,2022-02-08,Matchweek 24,Tue,Away,L,0,1,West Ham,252,373,67.6,4442,1737,115,149,77.2,97,128,75.8,27,70,38.6,0,0.3,0.6,5,23,7,2,27,19:45:00
ENG-Premier League,2122,Watford,2022-02-12 Watford-Brighton,2022-02-12,Matchweek 25,Sat,Home,L,0,2,Brighton,236,357,66.1,3914,1633,118,149,79.2,87,119,73.1,23,66,34.8,0,0.3,0.3,6,22,4,2,27,15:00:00
ENG-Premier League,2122,Watford,2022-02-19 Aston Villa-Watford,2022-02-19,Matchweek 26,Sat,Away,W,1,0,Aston Villa,316,429,73.7,5577,2165,148,169,87.6,121,146,82.9,35,86,40.7,1,1.2,0.9,7,17,5,1,29,15:00:00
ENG-Premier League,2122,Watford,2022-02-23 Watford-Crystal Palace,2022-02-23,Matchweek 18,Wed,Home,L,1,4,Crystal Palace,390,498,78.3,7626,2527,139,155,89.7,201,234,85.9,45,87,51.7,1,1.4,0.9,8,34,5,2,25,19:30:00
ENG-Premier League,2122,Watford,2022-02-26 Manchester Utd-Watford,2022-02-26,Matchweek 27,Sat,Away,D,0,0,Manchester Utd,251,359,69.9,4570,2081,129,152,84.9,84,105,80.0,32,85,37.6,0,0.5,0.4,6,20,6,2,20,15:00:00
ENG-Premier League,2122,Watford,2022-03-06 Watford-Arsenal,2022-03-06,Matchweek 28,Sun,Home,L,2,3,Arsenal,365,478,76.4,6441,2667,168,207,81.2,147,166,88.6,36,77,46.8,2,0.9,0.4,10,23,7,2,37,14:00:00
ENG-Premier League,2122,Watford,2022-03-10 Wolves-Watford,2022-03-10,Matchweek 19,Thu,Away,L,0,4,Wolves,291,376,77.4,5004,1688,159,179,88.8,100,116,86.2,29,70,41.4,0,0.5,0.8,5,14,4,3,17,19:30:00
ENG-Premier League,2122,Watford,2022-03-13 Southampton-Watford,2022-03-13,Matchweek 29,Sun,Away,W,2,1,Southampton,220,337,65.3,4679,2038,76,101,75.2,86,120,71.7,47,95,49.5,1,1.2,0.5,7,29,7,1,26,14:00:00
ENG-Premier League,2122,Watford,2022-04-02 Liverpool-Watford,2022-04-02,Matchweek 31,Sat,Away,L,0,2,Liverpool,180,293,61.4,3085,1226,74,100,74.0,73,97,75.3,20,66,30.3,0,0.6,0.2,5,13,3,1,12,12:30:00
ENG-Premier League,2122,Watford,2022-04-09 Watford-Leeds United,2022-04-09,Matchweek 32,Sat,Home,L,0,3,Leeds United,294,441,66.7,4815,2226,159,205,77.6,96,135,71.1,28,63,44.4,0,1.0,0.5,5,24,3,1,39,15:00:00
ENG-Premier League,2122,Watford,2022-04-16 Watford-Brentford,2022-04-16,Matchweek 33,Sat,Home,L,1,2,Brentford,328,443,74.0,5708,2357,161,180,89.4,126,158,79.7,33,76,43.4,1,1.0,0.8,10,30,13,5,44,15:00:00
ENG-Premier League,2122,Watford,2022-04-23 Manchester City-Watford,2022-04-23,Matchweek 34,Sat,Away,L,1,5,Manchester City,194,269,72.1,3402,1457,92,107,86.0,74,89,83.1,23,52,44.2,1,0.5,0.6,5,10,1,0,12,15:00:00
ENG-Premier League,2122,Watford,2022-04-30 Watford-Burnley,2022-04-30,Matchweek 35,Sat,Home,L,1,2,Burnley,248,393,63.1,4203,1838,124,156,79.5,87,124,70.2,28,84,33.3,0,0.7,0.5,8,17,7,2,27,15:00:00
ENG-Premier League,2122,Watford,2022-05-07 Crystal Palace-Watford,2022-05-07,Matchweek 36,Sat,Away,L,0,1,Crystal Palace,194,284,68.3,3863,2037,93,107,86.9,65,84,77.4,35,77,45.5,0,0.4,0.4,4,15,0,0,11,15:00:00
ENG-Premier League,2122,Watford,2022-05-11 Watford-Everton,2022-05-11,Matchweek 30,Wed,Home,D,0,0,Everton,400,496,80.6,7141,2501,172,195,88.2,182,203,89.7,40,78,51.3,0,0.2,0.7,2,33,2,0,32,19:45:00
ENG-Premier League,2122,Watford,2022-05-15 Watford-Leicester City,2022-05-15,Matchweek 37,Sun,Home,L,1,5,Leicester City,303,400,75.8,5841,2498,129,147,87.8,126,148,85.1,40,79,50.6,0,1.0,1.0,10,29,5,1,30,14:00:00
ENG-Premier League,2122,Watford,2022-05-22 Chelsea-Watford,2022-05-22,Matchweek 38,Sun,Away,L,1,2,Chelsea,224,309,72.5,4017,1869,103,121,85.1,84,105,80.0,27,54,50.0,1,0.6,0.3,6,17,7,3,22,16:00:00
ENG-Premier League,2122,West Ham,2021-08-15 Newcastle Utd-West Ham,2021-08-15,Matchweek 1,Sun,Away,W,4,2,Newcastle Utd,431,522,82.6,7072,2261,213,231,92.2,182,211,86.3,25,52,48.1,3,1.8,1.2,12,28,11,0,42,14:00:00
ENG-Premier League,2122,West Ham,2021-08-23 West Ham-Leicester City,2021-08-23,Matchweek 2,Mon,Home,W,4,1,Leicester City,469,567,82.7,8733,2967,195,220,88.6,207,239,86.6,65,94,69.1,4,2.2,1.7,16,38,9,5,50,20:00:00
ENG-Premier League,2122,West Ham,2021-08-28 West Ham-Crystal Palace,2021-08-28,Matchweek 3,Sat,Home,D,2,2,Crystal Palace,331,440,75.2,5936,2359,143,168,85.1,144,171,84.2,32,66,48.5,1,1.2,1.6,12,37,12,4,51,15:00:00
ENG-Premier League,2122,West Ham,2021-09-11 Southampton-West Ham,2021-09-11,Matchweek 4,Sat,Away,D,0,0,Southampton,485,581,83.5,8574,3086,228,248,91.9,202,238,84.9,47,76,61.8,0,0.5,0.7,7,46,5,3,45,15:00:00
ENG-Premier League,2122,West Ham,2021-09-19 West Ham-Manchester Utd,2021-09-19,Matchweek 5,Sun,Home,L,1,2,Manchester Utd,367,457,80.3,6048,2084,164,178,92.1,170,194,87.6,21,55,38.2,1,0.7,0.5,10,24,8,1,39,14:00:00
ENG-Premier League,2122,West Ham,2021-09-25 Leeds United-West Ham,2021-09-25,Matchweek 6,Sat,Away,W,2,1,Leeds United,300,399,75.2,5335,2362,129,145,89.0,132,160,82.5,34,72,47.2,1,1.3,1.0,15,23,0,0,34,15:00:00
ENG-Premier League,2122,West Ham,2021-10-03 West Ham-Brentford,2021-10-03,Matchweek 7,Sun,Home,L,1,2,Brentford,340,480,70.8,6385,2231,134,167,80.2,157,185,84.9,36,90,40.0,1,1.3,1.1,11,35,12,6,48,14:00:00
ENG-Premier League,2122,West Ham,2021-10-17 Everton-West Ham,2021-10-17,Matchweek 8,Sun,Away,W,1,0,Everton,480,600,80.0,8312,2827,194,215,90.2,224,255,87.8,37,81,45.7,1,0.9,0.7,10,35,10,1,52,14:00:00
ENG-Premier League,2122,West Ham,2021-10-24 West Ham-Tottenham,2021-10-24,Matchweek 9,Sun,Home,W,1,0,Tottenham,327,419,78.0,6254,2495,124,145,85.5,169,196,86.2,33,68,48.5,1,1.1,0.7,10,28,11,4,38,14:00:00
ENG-Premier League,2122,West Ham,2021-10-31 Aston Villa-West Ham,2021-10-31,Matchweek 10,Sun,Away,W,4,1,Aston Villa,401,500,80.2,6924,2349,188,210,89.5,157,179,87.7,43,81,53.1,3,1.6,1.3,12,33,5,1,41,16:30:00
ENG-Premier League,2122,West Ham,2021-11-07 West Ham-Liverpool,2021-11-07,Matchweek 11,Sun,Home,W,3,2,Liverpool,230,335,68.7,4589,1848,99,120,82.5,85,111,76.6,39,78,50.0,2,1.0,0.7,6,21,4,2,25,16:30:00
ENG-Premier League,2122,West Ham,2021-11-20 Wolves-West Ham,2021-11-20,Matchweek 12,Sat,Away,L,0,1,Wolves,440,528,83.3,7690,2496,208,226,92.0,182,212,85.8,42,72,58.3,0,0.3,0.5,5,30,7,3,40,15:00:00
ENG-Premier League,2122,West Ham,2021-11-28 Manchester City-West Ham,2021-11-28,Matchweek 13,Sun,Away,L,1,2,Manchester City,269,361,74.5,4850,1893,118,138,85.5,118,138,85.5,26,62,41.9,0,0.1,0.5,3,26,7,1,28,14:00:00
ENG-Premier League,2122,West Ham,2021-12-01 West Ham-Brighton,2021-12-01,Matchweek 14,Wed,Home,D,1,1,Brighton,220,321,68.5,4067,1639,118,137,86.1,64,97,66.0,36,67,53.7,1,1.1,0.6,9,13,7,3,30,19:30:00
ENG-Premier League,2122,West Ham,2021-12-04 West Ham-Chelsea,2021-12-04,Matchweek 15,Sat,Home,W,3,2,Chelsea,276,378,73.0,4954,2016,124,146,84.9,122,145,84.1,25,62,40.3,2,1.0,1.1,7,16,3,1,18,12:30:00
ENG-Premier League,2122,West Ham,2021-12-12 Burnley-West Ham,2021-12-12,Matchweek 16,Sun,Away,D,0,0,Burnley,376,529,71.1,5657,2228,201,240,83.8,103,138,74.6,33,89,37.1,0,0.6,0.5,13,28,8,1,42,14:00:00
ENG-Premier League,2122,West Ham,2021-12-15 Arsenal-West Ham,2021-12-15,Matchweek 17,Wed,Away,L,0,2,Arsenal,341,434,78.6,5960,1780,157,173,90.8,123,155,79.4,44,77,57.1,0,0.2,0.3,4,18,5,2,21,20:00:00
ENG-Premier League,2122,West Ham,2021-12-26 West Ham-Southampton,2021-12-26,Matchweek 19,Sun,Home,L,2,3,Southampton,385,511,75.3,7171,2566,153,174,87.9,172,207,83.1,51,102,50.0,2,1.6,1.8,10,43,7,3,48,15:00:00
ENG-Premier League,2122,West Ham,2021-12-28 Watford-West Ham,2021-12-28,Matchweek 20,Tue,Away,W,4,1,Watford,341,472,72.2,5612,2096,161,186,86.6,126,158,79.7,32,82,39.0,3,2.8,1.2,11,22,6,3,38,15:00:00
ENG-Premier League,2122,West Ham,2022-01-01 Crystal Palace-West Ham,2022-01-01,Matchweek 21,Sat,Away,W,3,2,Crystal Palace,278,384,72.4,4971,2014,127,145,87.6,107,135,79.3,35,78,44.9,2,1.1,1.3,5,27,5,5,31,17:30:00
ENG-Premier League,2122,West Ham,2022-01-12 West Ham-Norwich City,2022-01-12,Matchweek 18,Wed,Home,W,2,0,Norwich City,494,605,81.7,8714,2599,234,260,90.0,206,234,88.0,48,84,57.1,2,2.3,1.7,12,43,10,2,49,19:45:00
ENG-Premier League,2122,West Ham,2022-01-16 West Ham-Leeds United,2022-01-16,Matchweek 22,Sun,Home,L,2,3,Leeds United,311,449,69.3,5524,2548,141,183,77.0,115,153,75.2,37,70,52.9,2,1.1,1.4,11,19,13,6,35,14:00:00
ENG-Premier League,2122,West Ham,2022-01-22 Manchester Utd-West Ham,2022-01-22,Matchweek 23,Sat,Away,L,0,1,Manchester Utd,328,452,72.6,5578,2182,161,186,86.6,125,150,83.3,27,73,37.0,0,0.1,0.2,3,18,3,0,35,15:00:00
ENG-Premier League,2122,West Ham,2022-02-08 West Ham-Watford,2022-02-08,Matchweek 24,Tue,Home,W,1,0,Watford,531,673,78.9,10165,3246,236,271,87.1,223,258,86.4,70,119,58.8,1,0.6,0.7,7,42,8,3,46,19:45:00
ENG-Premier League,2122,West Ham,2022-02-13 Leicester City-West Ham,2022-02-13,Matchweek 25,Sun,Away,D,2,2,Leicester City,361,472,76.5,6226,2499,168,201,83.6,152,179,84.9,31,62,50.0,2,0.9,0.7,4,25,6,0,39,16:30:00
ENG-Premier League,2122,West Ham,2022-02-19 West Ham-Newcastle Utd,2022-02-19,Matchweek 26,Sat,Home,D,1,1,Newcastle Utd,319,434,73.5,5995,2159,139,163,85.3,135,171,78.9,41,76,53.9,1,0.5,0.5,9,30,5,2,37,12:30:00
ENG-Premier League,2122,West Ham,2022-02-27 West Ham-Wolves,2022-02-27,Matchweek 27,Sun,Home,W,1,0,Wolves,335,438,76.5,5012,2033,181,201,90.0,106,133,79.7,22,59,37.3,1,1.7,1.5,11,20,9,0,32,14:00:00
ENG-Premier League,2122,West Ham,2022-03-05 Liverpool-West Ham,2022-03-05,Matchweek 28,Sat,Away,L,0,1,Liverpool,250,355,70.4,4626,2080,121,141,85.8,80,103,77.7,41,84,48.8,0,0.9,0.4,8,23,6,2,31,17:30:00
ENG-Premier League,2122,West Ham,2022-03-13 West Ham-Aston Villa,2022-03-13,Matchweek 29,Sun,Home,W,2,1,Aston Villa,390,486,80.2,7085,2451,187,213,87.8,142,167,85.0,49,76,64.5,2,0.9,0.7,9,39,9,2,56,14:00:00
ENG-Premier League,2122,West Ham,2022-03-20 Tottenham-West Ham,2022-03-20,Matchweek 30,Sun,Away,L,1,3,Tottenham,500,573,87.3,8414,2372,242,260,93.1,203,220,92.3,44,73,60.3,1,0.5,0.6,4,36,4,2,29,16:30:00
ENG-Premier League,2122,West Ham,2022-04-03 West Ham-Everton,2022-04-03,Matchweek 31,Sun,Home,W,2,1,Everton,462,564,81.9,7976,2568,200,221,90.5,211,246,85.8,40,68,58.8,0,0.7,0.7,8,31,7,1,42,14:00:00
ENG-Premier League,2122,West Ham,2022-04-10 Brentford-West Ham,2022-04-10,Matchweek 32,Sun,Away,L,0,2,Brentford,478,582,82.1,7587,2362,254,279,91.0,174,205,84.9,37,73,50.7,0,0.3,0.5,4,30,5,2,38,14:00:00
ENG-Premier League,2122,West Ham,2022-04-17 West Ham-Burnley,2022-04-17,Matchweek 33,Sun,Home,D,1,1,Burnley,465,575,80.9,8106,2635,215,240,89.6,193,218,88.5,44,82,53.7,1,1.7,1.1,16,38,13,6,59,14:15:00
ENG-Premier League,2122,West Ham,2022-04-24 Chelsea-West Ham,2022-04-24,Matchweek 34,Sun,Away,L,0,1,Chelsea,283,390,72.6,4685,1853,140,155,90.3,106,130,81.5,27,71,38.0,0,0.3,0.2,3,14,3,0,22,14:00:00
