,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
487,ENG-Premier League,1819,Manchester City,2019-04-03 Manchester City-Cardiff City,4/3/2019,Matchweek 33,Wed,Home,W,2,0,Cardiff City,0,0,0,3,7,1,30,8,9,0,0,0,43,13,14,48.1,19:45:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
488,ENG-Premier League,1819,Manchester City,2019-04-14 Crystal Palace-Manchester City,4/14/2019,Matchweek 34,Sun,Away,W,3,1,Crystal Palace,0,0,0,11,5,2,27,8,8,0,0,0,53,12,17,41.4,14:05:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
489,ENG-Premier League,1819,Manchester City,2019-04-20 Manchester City-Tottenham,4/20/2019,Matchweek 35,Sat,Home,W,1,0,Tottenham,1,0,0,11,11,2,18,10,10,0,0,0,48,16,14,53.3,12:30:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
490,ENG-Premier League,1819,Manchester City,2019-04-24 Manchester Utd-Manchester City,4/24/2019,Matchweek 31,Wed,Away,W,2,0,Manchester Utd,2,0,0,10,10,2,8,16,8,0,0,0,62,12,8,60.0,20:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
491,ENG-Premier League,1819,Manchester City,2019-04-28 Burnley-Manchester City,4/28/2019,Matchweek 36,Sun,Away,W,1,0,Burnley,1,0,0,7,5,3,24,12,7,0,0,0,50,26,15,63.4,14:05:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
492,ENG-Premier League,1819,Manchester City,2019-05-06 Manchester City-Leicester City,5/6/2019,Matchweek 37,Mon,Home,W,1,0,Leicester City,3,0,0,12,5,2,25,13,6,0,0,0,56,11,20,35.5,20:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
493,ENG-Premier League,1819,Manchester City,2019-05-12 Brighton-Manchester City,5/12/2019,Matchweek 38,Sun,Away,W,4,1,Brighton,0,0,0,8,12,1,20,10,10,0,0,0,51,10,14,41.7,15:00:00,Manchester City,https://media-4.api-sports.io/football/teams/50.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
494,ENG-Premier League,1819,Manchester Utd,2018-08-10 Manchester Utd-Leicester City,8/10/2018,Matchweek 1,Fri,Home,W,2,1,Leicester City,2,0,0,11,7,4,12,17,13,0,0,0,64,9,13,40.9,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
495,ENG-Premier League,1819,Manchester Utd,2018-08-19 Brighton-Manchester Utd,8/19/2018,Matchweek 2,Sun,Away,L,2,3,Brighton,1,0,0,13,16,2,17,4,5,1,1,0,49,22,12,64.7,16:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
496,ENG-Premier League,1819,Manchester Utd,2018-08-27 Manchester Utd-Tottenham,8/27/2018,Matchweek 3,Mon,Home,L,0,3,Tottenham,2,0,0,11,16,2,26,10,6,0,0,0,69,24,13,64.9,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
497,ENG-Premier League,1819,Manchester Utd,2018-09-02 Burnley-Manchester Utd,9/2/2018,Matchweek 4,Sun,Away,W,2,0,Burnley,3,1,0,13,7,1,18,6,3,1,0,0,43,19,20,48.7,16:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
498,ENG-Premier League,1819,Manchester Utd,2018-09-15 Watford-Manchester Utd,9/15/2018,Matchweek 5,Sat,Away,W,2,1,Watford,3,1,1,11,8,4,21,11,6,0,0,0,58,21,18,53.8,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Watford,https://media-4.api-sports.io/football/teams/38.png
499,ENG-Premier League,1819,Manchester Utd,2018-09-22 Manchester Utd-Wolves,9/22/2018,Matchweek 6,Sat,Home,D,1,1,Wolves,1,0,0,5,16,3,23,5,11,0,0,0,57,17,23,42.5,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
500,ENG-Premier League,1819,Manchester Utd,2018-09-29 West Ham-Manchester Utd,9/29/2018,Matchweek 7,Sat,Away,L,1,3,West Ham,1,0,0,12,12,4,35,9,7,0,0,1,56,19,11,63.3,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
501,ENG-Premier League,1819,Manchester Utd,2018-10-06 Manchester Utd-Newcastle Utd,10/6/2018,Matchweek 8,Sat,Home,W,3,2,Newcastle Utd,2,0,0,16,8,1,44,4,8,0,0,0,52,19,16,54.3,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
502,ENG-Premier League,1819,Manchester Utd,2018-10-20 Chelsea-Manchester Utd,10/20/2018,Matchweek 9,Sat,Away,D,2,2,Chelsea,5,0,0,17,9,1,9,14,14,0,0,0,58,14,11,56.0,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
503,ENG-Premier League,1819,Manchester Utd,2018-10-28 Manchester Utd-Everton,10/28/2018,Matchweek 10,Sun,Home,W,2,1,Everton,2,0,0,15,12,7,17,7,9,1,1,0,48,15,8,65.2,16:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Everton,https://media-4.api-sports.io/football/teams/45.png
504,ENG-Premier League,1819,Manchester Utd,2018-11-03 Bournemouth-Manchester Utd,11/3/2018,Matchweek 11,Sat,Away,W,2,1,Bournemouth,3,0,0,12,11,5,13,5,9,0,0,0,49,23,15,60.5,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
505,ENG-Premier League,1819,Manchester Utd,2018-11-11 Manchester City-Manchester Utd,11/11/2018,Matchweek 12,Sun,Away,L,1,3,Manchester City,1,0,0,12,12,0,11,6,9,1,0,0,46,12,9,57.1,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
506,ENG-Premier League,1819,Manchester Utd,2018-11-24 Manchester Utd-Crystal Palace,11/24/2018,Matchweek 13,Sat,Home,D,0,0,Crystal Palace,1,0,0,13,11,2,31,5,13,0,0,0,53,18,13,58.1,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
507,ENG-Premier League,1819,Manchester Utd,2018-12-01 Southampton-Manchester Utd,12/1/2018,Matchweek 14,Sat,Away,D,2,2,Southampton,4,0,0,13,12,2,24,10,14,0,0,0,45,26,9,74.3,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
508,ENG-Premier League,1819,Manchester Utd,2018-12-05 Manchester Utd-Arsenal,12/5/2018,Matchweek 15,Wed,Home,D,2,2,Arsenal,3,0,0,13,10,2,11,19,8,0,0,1,46,14,12,53.8,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
509,ENG-Premier League,1819,Manchester Utd,2018-12-08 Manchester Utd-Fulham,12/8/2018,Matchweek 16,Sat,Home,W,4,1,Fulham,1,0,0,11,14,4,25,16,6,0,1,0,62,24,12,66.7,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
510,ENG-Premier League,1819,Manchester Utd,2018-12-16 Liverpool-Manchester Utd,12/16/2018,Matchweek 17,Sun,Away,L,1,3,Liverpool,2,0,0,14,6,3,7,21,15,0,0,0,57,12,15,44.4,16:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
511,ENG-Premier League,1819,Manchester Utd,2018-12-22 Cardiff City-Manchester Utd,12/22/2018,Matchweek 18,Sat,Away,W,5,1,Cardiff City,1,0,0,13,13,0,9,5,12,1,1,0,49,22,11,66.7,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
512,ENG-Premier League,1819,Manchester Utd,2018-12-26 Manchester Utd-Huddersfield,12/26/2018,Matchweek 19,Wed,Home,W,3,1,Huddersfield,1,0,0,9,13,1,13,12,6,0,0,0,47,16,12,57.1,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
513,ENG-Premier League,1819,Manchester Utd,2018-12-30 Manchester Utd-Bournemouth,12/30/2018,Matchweek 20,Sun,Home,W,4,1,Bournemouth,2,1,0,10,7,6,11,7,9,0,0,0,44,11,11,50.0,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
514,ENG-Premier League,1819,Manchester Utd,2019-01-02 Newcastle Utd-Manchester Utd,1/2/2019,Matchweek 21,Wed,Away,W,2,0,Newcastle Utd,2,0,0,9,10,0,5,10,10,0,0,0,50,22,13,62.9,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
515,ENG-Premier League,1819,Manchester Utd,2019-01-13 Tottenham-Manchester Utd,1/13/2019,Matchweek 22,Sun,Away,W,1,0,Tottenham,2,0,0,8,8,1,10,7,8,0,0,0,55,13,10,56.5,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
516,ENG-Premier League,1819,Manchester Utd,2019-01-19 Manchester Utd-Brighton,1/19/2019,Matchweek 23,Sat,Home,W,2,1,Brighton,1,0,0,11,11,1,16,5,9,1,0,0,46,19,20,48.7,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
517,ENG-Premier League,1819,Manchester Utd,2019-01-29 Manchester Utd-Burnley,1/29/2019,Matchweek 24,Tue,Home,D,2,2,Burnley,1,0,0,10,8,2,34,9,2,1,0,0,44,19,24,44.2,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
518,ENG-Premier League,1819,Manchester Utd,2019-02-03 Leicester City-Manchester Utd,2/3/2019,Matchweek 25,Sun,Away,W,1,0,Leicester City,4,0,0,9,12,1,10,15,11,0,0,0,55,8,8,50.0,14:05:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
519,ENG-Premier League,1819,Manchester Utd,2019-02-09 Fulham-Manchester Utd,2/9/2019,Matchweek 26,Sat,Away,W,3,0,Fulham,2,0,0,9,14,3,19,4,4,1,0,0,59,22,13,62.9,12:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
520,ENG-Premier League,1819,Manchester Utd,2019-02-24 Manchester Utd-Liverpool,2/24/2019,Matchweek 27,Sun,Home,D,0,0,Liverpool,1,0,0,15,17,3,7,11,9,0,0,0,46,18,25,41.9,14:05:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
521,ENG-Premier League,1819,Manchester Utd,2019-02-27 Crystal Palace-Manchester Utd,2/27/2019,Matchweek 28,Wed,Away,W,3,1,Crystal Palace,3,0,0,9,8,0,12,7,12,0,0,0,43,24,16,60.0,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
522,ENG-Premier League,1819,Manchester Utd,2019-03-02 Manchester Utd-Southampton,3/2/2019,Matchweek 29,Sat,Home,W,3,2,Southampton,2,0,0,7,9,2,23,7,5,1,0,0,40,27,13,67.5,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
523,ENG-Premier League,1819,Manchester Utd,2019-03-10 Arsenal-Manchester Utd,3/10/2019,Matchweek 30,Sun,Away,L,0,2,Arsenal,2,0,0,18,12,1,13,13,11,0,1,0,46,25,9,73.5,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
524,ENG-Premier League,1819,Manchester Utd,2019-03-30 Manchester Utd-Watford,3/30/2019,Matchweek 32,Sat,Home,W,2,1,Watford,1,0,0,14,9,4,8,10,8,0,0,0,52,15,23,39.5,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Watford,https://media-4.api-sports.io/football/teams/38.png
525,ENG-Premier League,1819,Manchester Utd,2019-04-02 Wolves-Manchester Utd,4/2/2019,Matchweek 33,Tue,Away,L,1,2,Wolves,4,1,1,11,5,5,12,6,9,0,0,1,50,22,21,51.2,19:45:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
526,ENG-Premier League,1819,Manchester Utd,2019-04-13 Manchester Utd-West Ham,4/13/2019,Matchweek 34,Sat,Home,W,2,1,West Ham,1,0,0,14,5,3,20,11,14,2,0,0,66,20,21,48.8,17:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
527,ENG-Premier League,1819,Manchester Utd,2019-04-21 Everton-Manchester Utd,4/21/2019,Matchweek 35,Sun,Away,L,0,4,Everton,1,0,0,7,11,1,14,8,10,0,0,0,43,25,21,54.3,13:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Everton,https://media-4.api-sports.io/football/teams/45.png
528,ENG-Premier League,1819,Manchester Utd,2019-04-24 Manchester Utd-Manchester City,4/24/2019,Matchweek 31,Wed,Home,L,0,2,Manchester City,2,0,0,10,9,0,8,10,10,0,0,0,56,8,12,40.0,20:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
529,ENG-Premier League,1819,Manchester Utd,2019-04-28 Manchester Utd-Chelsea,4/28/2019,Matchweek 36,Sun,Home,D,1,1,Chelsea,3,0,0,9,14,5,15,6,8,0,0,0,45,12,11,52.2,16:30:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
530,ENG-Premier League,1819,Manchester Utd,2019-05-05 Huddersfield-Manchester Utd,5/5/2019,Matchweek 37,Sun,Away,D,1,1,Huddersfield,1,0,0,10,10,1,18,8,14,0,0,0,56,12,12,50.0,14:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
531,ENG-Premier League,1819,Manchester Utd,2019-05-12 Manchester Utd-Cardiff City,5/12/2019,Matchweek 38,Sun,Home,L,0,2,Cardiff City,3,0,0,9,5,3,17,15,10,0,1,0,65,19,14,57.6,15:00:00,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
532,ENG-Premier League,1819,Newcastle Utd,2018-08-11 Newcastle Utd-Tottenham,8/11/2018,Matchweek 1,Sat,Home,L,1,2,Tottenham,2,0,0,11,12,1,12,20,11,0,0,0,62,32,21,60.4,12:30:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
533,ENG-Premier League,1819,Newcastle Utd,2018-08-18 Cardiff City-Newcastle Utd,8/18/2018,Matchweek 2,Sat,Away,D,0,0,Cardiff City,2,1,0,16,13,0,11,8,9,0,0,0,51,33,34,49.3,12:30:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
534,ENG-Premier League,1819,Newcastle Utd,2018-08-26 Newcastle Utd-Chelsea,8/26/2018,Matchweek 3,Sun,Home,L,1,2,Chelsea,3,0,0,16,8,2,17,17,8,0,1,1,45,11,13,45.8,16:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
535,ENG-Premier League,1819,Newcastle Utd,2018-09-01 Manchester City-Newcastle Utd,9/1/2018,Matchweek 4,Sat,Away,L,1,2,Manchester City,0,0,0,13,5,1,4,17,12,0,0,0,40,15,12,55.6,17:30:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
536,ENG-Premier League,1819,Newcastle Utd,2018-09-15 Newcastle Utd-Arsenal,9/15/2018,Matchweek 5,Sat,Home,L,1,2,Arsenal,0,0,0,13,10,3,24,11,8,0,0,0,49,24,24,50.0,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
537,ENG-Premier League,1819,Newcastle Utd,2018-09-22 Crystal Palace-Newcastle Utd,9/22/2018,Matchweek 6,Sat,Away,D,0,0,Crystal Palace,1,0,0,11,8,1,15,17,16,0,0,0,53,14,17,45.2,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
538,ENG-Premier League,1819,Newcastle Utd,2018-09-29 Newcastle Utd-Leicester City,9/29/2018,Matchweek 7,Sat,Home,L,0,2,Leicester City,0,0,0,11,5,1,14,11,21,0,1,0,57,20,32,38.5,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
539,ENG-Premier League,1819,Newcastle Utd,2018-10-06 Manchester Utd-Newcastle Utd,10/6/2018,Matchweek 8,Sat,Away,L,2,3,Manchester Utd,2,0,0,8,16,0,18,20,6,0,0,0,43,16,19,45.7,17:30:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
540,ENG-Premier League,1819,Newcastle Utd,2018-10-20 Newcastle Utd-Brighton,10/20/2018,Matchweek 9,Sat,Home,L,0,1,Brighton,0,0,0,13,16,1,41,4,8,0,0,0,49,29,26,52.7,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
541,ENG-Premier League,1819,Newcastle Utd,2018-10-27 Southampton-Newcastle Utd,10/27/2018,Matchweek 10,Sat,Away,D,0,0,Southampton,1,0,0,12,9,3,15,13,6,0,0,0,46,20,28,41.7,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
542,ENG-Premier League,1819,Newcastle Utd,2018-11-03 Newcastle Utd-Watford,11/3/2018,Matchweek 11,Sat,Home,W,1,0,Watford,1,0,0,12,10,4,19,14,14,0,0,0,50,24,34,41.4,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Watford,https://media-4.api-sports.io/football/teams/38.png
543,ENG-Premier League,1819,Newcastle Utd,2018-11-10 Newcastle Utd-Bournemouth,11/10/2018,Matchweek 12,Sat,Home,W,2,1,Bournemouth,2,0,0,9,11,2,22,15,14,0,0,0,57,25,22,53.2,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
544,ENG-Premier League,1819,Newcastle Utd,2018-11-26 Burnley-Newcastle Utd,11/26/2018,Matchweek 13,Mon,Away,W,2,1,Burnley,1,0,0,11,6,1,20,13,8,0,0,0,71,27,26,50.9,20:30:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
545,ENG-Premier League,1819,Newcastle Utd,2018-12-01 Newcastle Utd-West Ham,12/1/2018,Matchweek 14,Sat,Home,L,0,3,West Ham,3,0,0,10,10,3,33,14,5,0,0,0,73,14,22,38.9,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
546,ENG-Premier League,1819,Newcastle Utd,2018-12-05 Everton-Newcastle Utd,12/5/2018,Matchweek 15,Wed,Away,D,1,1,Everton,5,0,0,18,7,2,11,15,12,0,0,0,46,24,23,51.1,19:45:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Everton,https://media-4.api-sports.io/football/teams/45.png
547,ENG-Premier League,1819,Newcastle Utd,2018-12-09 Newcastle Utd-Wolves,12/9/2018,Matchweek 16,Sun,Home,L,1,2,Wolves,2,1,0,10,15,0,30,7,10,0,0,0,60,25,32,43.9,16:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
548,ENG-Premier League,1819,Newcastle Utd,2018-12-15 Huddersfield-Newcastle Utd,12/15/2018,Matchweek 17,Sat,Away,W,1,0,Huddersfield,1,0,0,13,4,1,4,16,7,0,0,0,60,22,32,40.7,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
549,ENG-Premier League,1819,Newcastle Utd,2018-12-22 Newcastle Utd-Fulham,12/22/2018,Matchweek 18,Sat,Home,D,0,0,Fulham,1,0,0,9,11,2,36,7,15,0,0,0,55,20,22,47.6,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
550,ENG-Premier League,1819,Newcastle Utd,2018-12-26 Liverpool-Newcastle Utd,12/26/2018,Matchweek 19,Wed,Away,L,0,4,Liverpool,0,0,0,10,7,1,14,15,10,0,1,0,39,16,16,50.0,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
551,ENG-Premier League,1819,Newcastle Utd,2018-12-29 Watford-Newcastle Utd,12/29/2018,Matchweek 20,Sat,Away,D,1,1,Watford,2,0,0,16,16,4,25,18,20,0,0,0,58,23,30,43.4,15:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Watford,https://media-4.api-sports.io/football/teams/38.png
552,ENG-Premier League,1819,Newcastle Utd,2019-01-02 Newcastle Utd-Manchester Utd,1/2/2019,Matchweek 21,Wed,Home,L,0,2,Manchester Utd,1,0,0,10,8,0,21,9,16,0,0,0,59,13,22,37.1,20:00:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
553,ENG-Premier League,1819,Newcastle Utd,2019-01-12 Chelsea-Newcastle Utd,1/12/2019,Matchweek 22,Sat,Away,L,1,2,Chelsea,1,0,0,13,6,1,17,19,15,0,0,0,51,11,20,35.5,17:30:00,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
