,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,1819,West Ham,2019-03-30 West Ham-Everton,2019-03-30,Matchweek 32,Sat,Home,L,0,2,Everton,356,473,75.3,6027,2095,169,199,84.9,113,140,80.7,46,81,56.8,0,0.1,0.2,2,19,3,2,27,17:30:00
ENG-Premier League,1819,West Ham,2019-04-08 Chelsea-West Ham,2019-04-08,Matchweek 33,Mon,Away,L,0,2,Chelsea,349,456,76.5,6636,2266,140,165,84.8,143,165,86.7,52,89,58.4,0,0.4,0.5,6,22,5,2,30,20:00:00
ENG-Premier League,1819,West Ham,2019-04-13 Manchester Utd-West Ham,2019-04-13,Matchweek 34,Sat,Away,L,1,2,Manchester Utd,442,568,77.8,6634,2281,237,262,90.5,154,185,83.2,25,70,35.7,1,1.2,1.3,13,29,6,2,46,17:30:00
ENG-Premier League,1819,West Ham,2019-04-20 West Ham-Leicester City,2019-04-20,Matchweek 35,Sat,Home,D,2,2,Leicester City,363,462,78.6,6157,2310,171,191,89.5,132,160,82.5,39,74,52.7,1,0.8,1.1,10,24,9,2,44,15:00:00
ENG-Premier League,1819,West Ham,2019-04-27 Tottenham-West Ham,2019-04-27,Matchweek 36,Sat,Away,W,1,0,Tottenham,280,402,69.7,4875,2115,143,166,86.1,91,113,80.5,34,89,38.2,1,0.9,0.5,12,29,4,0,36,12:30:00
ENG-Premier League,1819,West Ham,2019-05-04 West Ham-Southampton,2019-05-04,Matchweek 37,Sat,Home,W,3,0,Southampton,437,552,79.2,6753,2531,276,306,90.2,107,139,77.0,42,76,55.3,1,0.8,0.6,11,31,7,0,41,15:00:00
ENG-Premier League,1819,West Ham,2019-05-12 Watford-West Ham,2019-05-12,Matchweek 38,Sun,Away,W,4,1,Watford,426,492,86.6,7086,2698,219,234,93.6,139,157,88.5,44,67,65.7,1,0.9,1.0,9,25,7,1,32,15:00:00
ENG-Premier League,1819,Wolves,2018-08-11 Wolves-Everton,2018-08-11,Matchweek 1,Sat,Home,D,2,2,Everton,484,607,79.7,9009,2611,181,209,86.6,234,269,87.0,57,96,59.4,1,0.7,0.6,5,44,6,2,60,17:30:00
ENG-Premier League,1819,Wolves,2018-08-18 Leicester City-Wolves,2018-08-18,Matchweek 2,Sat,Away,L,0,2,Leicester City,439,563,78.0,8060,2659,172,194,88.7,189,216,87.5,55,95,57.9,0,0.5,0.5,8,36,11,3,38,15:00:00
ENG-Premier League,1819,Wolves,2018-08-25 Wolves-Manchester City,2018-08-25,Matchweek 3,Sat,Home,D,1,1,Manchester City,191,289,66.1,3815,1787,89,113,78.8,59,80,73.8,35,73,47.9,1,0.9,0.6,9,12,5,4,18,12:30:00
ENG-Premier League,1819,Wolves,2018-09-01 West Ham-Wolves,2018-09-01,Matchweek 4,Sat,Away,W,1,0,West Ham,434,534,81.3,8383,3012,167,188,88.8,199,222,89.6,58,95,61.1,1,0.6,0.7,11,40,4,1,58,15:00:00
ENG-Premier League,1819,Wolves,2018-09-16 Wolves-Burnley,2018-09-16,Matchweek 5,Sun,Home,W,1,0,Burnley,499,619,80.6,9465,3175,214,241,88.8,194,228,85.1,77,117,65.8,1,2.2,1.5,21,52,12,3,59,13:30:00
ENG-Premier League,1819,Wolves,2018-09-22 Manchester Utd-Wolves,2018-09-22,Matchweek 6,Sat,Away,D,1,1,Manchester Utd,304,413,73.6,5234,2230,135,154,87.7,126,162,77.8,30,67,44.8,1,0.9,0.7,9,18,3,0,26,15:00:00
ENG-Premier League,1819,Wolves,2018-09-29 Wolves-Southampton,2018-09-29,Matchweek 7,Sat,Home,W,2,0,Southampton,383,469,81.7,7273,2845,143,161,88.8,188,213,88.3,40,69,58.0,2,1.5,0.9,11,31,10,3,41,15:00:00
ENG-Premier League,1819,Wolves,2018-10-06 Crystal Palace-Wolves,2018-10-06,Matchweek 8,Sat,Away,W,1,0,Crystal Palace,232,348,66.7,4472,1912,94,119,79.0,90,114,78.9,38,85,44.7,1,0.7,0.6,5,15,5,1,25,15:00:00
ENG-Premier League,1819,Wolves,2018-10-20 Wolves-Watford,2018-10-20,Matchweek 9,Sat,Home,L,0,2,Watford,353,469,75.3,6848,2114,144,174,82.8,134,169,79.3,64,97,66.0,0,0.6,0.7,8,32,5,1,30,15:00:00
ENG-Premier League,1819,Wolves,2018-10-27 Brighton-Wolves,2018-10-27,Matchweek 10,Sat,Away,L,0,1,Brighton,478,590,81.0,8394,2845,222,239,92.9,172,201,85.6,60,105,57.1,0,1.2,0.8,19,47,13,5,57,15:00:00
ENG-Premier League,1819,Wolves,2018-11-03 Wolves-Tottenham,2018-11-03,Matchweek 11,Sat,Home,L,2,3,Tottenham,408,519,78.6,8289,2882,155,172,90.1,162,197,82.2,77,116,66.4,0,0.9,0.7,10,49,8,3,51,19:45:00
ENG-Premier League,1819,Wolves,2018-11-11 Arsenal-Wolves,2018-11-11,Matchweek 12,Sun,Away,D,1,1,Arsenal,231,325,71.1,4346,2020,112,132,84.8,66,86,76.7,42,78,53.8,1,1.8,0.8,12,18,6,0,20,16:30:00
ENG-Premier League,1819,Wolves,2018-11-25 Wolves-Huddersfield,2018-11-25,Matchweek 13,Sun,Home,L,0,2,Huddersfield,370,496,74.6,6567,2795,167,202,82.7,150,192,78.1,42,72,58.3,0,0.4,0.5,8,31,5,1,35,16:00:00
ENG-Premier League,1819,Wolves,2018-11-30 Cardiff City-Wolves,2018-11-30,Matchweek 14,Fri,Away,L,1,2,Cardiff City,267,397,67.3,5098,2635,117,145,80.7,96,137,70.1,41,78,52.6,0,0.5,1.1,11,24,6,1,43,20:00:00
ENG-Premier League,1819,Wolves,2018-12-05 Wolves-Chelsea,2018-12-05,Matchweek 15,Wed,Home,W,2,1,Chelsea,225,316,71.2,4676,1897,76,97,78.4,101,126,80.2,40,77,51.9,2,0.5,0.6,3,20,4,1,18,19:45:00
ENG-Premier League,1819,Wolves,2018-12-09 Newcastle Utd-Wolves,2018-12-09,Matchweek 16,Sun,Away,W,2,1,Newcastle Utd,359,466,77.0,6804,2363,136,159,85.5,169,197,85.8,48,89,53.9,1,1.2,0.5,8,29,6,1,37,16:00:00
ENG-Premier League,1819,Wolves,2018-12-15 Wolves-Bournemouth,2018-12-15,Matchweek 17,Sat,Home,W,2,0,Bournemouth,297,420,70.7,5087,2185,135,164,82.3,107,137,78.1,34,73,46.6,2,1.7,0.5,7,21,5,0,25,15:00:00
ENG-Premier League,1819,Wolves,2018-12-21 Wolves-Liverpool,2018-12-21,Matchweek 18,Fri,Home,L,0,2,Liverpool,343,459,74.7,6202,2018,160,184,87.0,110,139,79.1,55,92,59.8,0,0.4,0.4,8,30,3,2,25,20:00:00
ENG-Premier League,1819,Wolves,2018-12-26 Fulham-Wolves,2018-12-26,Matchweek 19,Wed,Away,D,1,1,Fulham,621,741,83.8,11673,3627,257,280,91.8,259,296,87.5,86,123,69.9,0,0.5,0.6,10,50,8,4,72,12:30:00
ENG-Premier League,1819,Wolves,2018-12-29 Tottenham-Wolves,2018-12-29,Matchweek 20,Sat,Away,W,3,1,Tottenham,355,461,77.0,6581,2300,142,163,87.1,149,173,86.1,51,89,57.3,3,0.9,0.7,10,22,8,3,26,15:00:00
ENG-Premier League,1819,Wolves,2019-01-02 Wolves-Crystal Palace,2019-01-02,Matchweek 21,Wed,Home,L,0,2,Crystal Palace,452,563,80.3,8227,2259,183,205,89.3,189,216,87.5,59,98,60.2,0,0.4,0.5,7,33,3,1,39,19:45:00
ENG-Premier League,1819,Wolves,2019-01-14 Manchester City-Wolves,2019-01-14,Matchweek 22,Mon,Away,L,0,3,Manchester City,199,297,67.0,3930,1672,83,98,84.7,76,97,78.4,32,82,39.0,0,0.1,0.1,2,6,3,0,11,20:00:00
ENG-Premier League,1819,Wolves,2019-01-19 Wolves-Leicester City,2019-01-19,Matchweek 23,Sat,Home,W,4,3,Leicester City,293,426,68.8,5276,2198,139,173,80.3,100,139,71.9,42,84,50.0,4,1.9,1.2,10,23,10,2,30,12:30:00
ENG-Premier League,1819,Wolves,2019-01-29 Wolves-West Ham,2019-01-29,Matchweek 24,Tue,Home,W,3,0,West Ham,414,522,79.3,7842,2962,154,183,84.2,176,208,84.6,65,96,67.7,3,2.0,1.5,14,35,10,5,41,19:45:00
ENG-Premier League,1819,Wolves,2019-02-02 Everton-Wolves,2019-02-02,Matchweek 25,Sat,Away,W,3,1,Everton,221,330,67.0,4050,2125,95,119,79.8,79,104,76.0,32,76,42.1,1,0.5,0.4,5,14,1,0,18,15:00:00
ENG-Premier League,1819,Wolves,2019-02-11 Wolves-Newcastle Utd,2019-02-11,Matchweek 26,Mon,Home,D,1,1,Newcastle Utd,528,675,78.2,9421,3135,228,268,85.1,202,239,84.5,69,113,61.1,1,1.8,1.2,16,26,10,5,45,20:00:00
ENG-Premier League,1819,Wolves,2019-02-23 Bournemouth-Wolves,2019-02-23,Matchweek 27,Sat,Away,D,1,1,Bournemouth,386,525,73.5,6454,2282,196,219,89.5,136,173,78.6,41,102,40.2,0,0.7,0.8,8,28,7,2,43,15:00:00
ENG-Premier League,1819,Wolves,2019-02-26 Huddersfield-Wolves,2019-02-26,Matchweek 28,Tue,Away,L,0,1,Huddersfield,391,510,76.7,6449,2293,188,222,84.7,123,152,80.9,48,82,58.5,0,0.6,0.4,6,34,3,0,35,19:45:00
ENG-Premier League,1819,Wolves,2019-03-02 Wolves-Cardiff City,2019-03-02,Matchweek 29,Sat,Home,W,2,0,Cardiff City,402,513,78.4,7257,2845,169,191,88.5,156,186,83.9,59,93,63.4,2,2.6,1.4,12,22,5,1,25,15:00:00
ENG-Premier League,1819,Wolves,2019-03-10 Chelsea-Wolves,2019-03-10,Matchweek 30,Sun,Away,D,1,1,Chelsea,201,286,70.3,3690,1459,97,115,84.3,74,93,79.6,26,57,45.6,1,0.5,0.4,2,8,2,0,10,14:05:00
ENG-Premier League,1819,Wolves,2019-03-30 Burnley-Wolves,2019-03-30,Matchweek 32,Sat,Away,L,0,2,Burnley,452,597,75.7,7802,2468,187,214,87.4,207,256,80.9,38,86,44.2,0,0.3,0.7,5,26,8,4,34,15:00:00
ENG-Premier League,1819,Wolves,2019-04-02 Wolves-Manchester Utd,2019-04-02,Matchweek 33,Tue,Home,W,2,1,Manchester Utd,431,539,80.0,7180,2466,220,236,93.2,142,165,86.1,50,96,52.1,1,1.8,1.0,8,22,4,1,32,19:45:00
ENG-Premier League,1819,Wolves,2019-04-13 Southampton-Wolves,2019-04-13,Matchweek 34,Sat,Away,L,1,3,Southampton,542,681,79.6,9181,2583,227,271,83.8,244,274,89.1,47,85,55.3,1,0.4,0.5,8,20,5,1,43,15:00:00
ENG-Premier League,1819,Wolves,2019-04-20 Wolves-Brighton,2019-04-20,Matchweek 35,Sat,Home,D,0,0,Brighton,582,678,85.8,10798,3028,242,265,91.3,254,281,90.4,73,103,70.9,0,1.7,1.4,18,57,12,7,69,15:00:00
ENG-Premier League,1819,Wolves,2019-04-24 Wolves-Arsenal,2019-04-24,Matchweek 31,Wed,Home,W,3,1,Arsenal,230,312,73.7,3920,1695,114,128,89.1,65,87,74.7,31,62,50.0,1,1.0,0.7,8,12,5,2,14,19:45:00
ENG-Premier League,1819,Wolves,2019-04-27 Watford-Wolves,2019-04-27,Matchweek 36,Sat,Away,W,2,1,Watford,314,433,72.5,5820,2222,130,150,86.7,115,146,78.8,47,86,54.7,2,1.8,1.7,7,14,8,1,27,15:00:00
ENG-Premier League,1819,Wolves,2019-05-04 Wolves-Fulham,2019-05-04,Matchweek 37,Sat,Home,W,1,0,Fulham,306,416,73.6,5317,2058,140,173,80.9,115,145,79.3,33,67,49.3,1,1.8,1.8,12,25,7,2,34,15:00:00
ENG-Premier League,1819,Wolves,2019-05-12 Liverpool-Wolves,2019-05-12,Matchweek 38,Sun,Away,L,0,2,Liverpool,344,457,75.3,6673,2890,156,180,86.7,112,146,76.7,62,99,62.6,0,1.3,0.7,7,27,6,0,36,15:00:00
